Input File: 4192-12.78d
Measure Group: FFT
Measurement: FFT 2
Num of extracted Points: 801
Start Freq: -0 Hz
Span: 6.4 kHz
FFT Lines:  800 
Window: BMH
Averaging Mode: None

    X[Hz]          R[Vpk]         I[Vpk]        Mag[Vpk]        P[deg]     
  8.800000e+02   1.078777e-06  -4.353433e-07   1.163307e-06  -2.197667e+01 
  8.880000e+02   1.212325e-06   1.927836e-06   2.277341e-06   5.783616e+01 
  8.960000e+02  -1.157750e-06   1.835107e-06   2.169793e-06   1.222474e+02 
  9.040000e+02  -1.042880e-06  -1.476867e-06   1.807964e-06  -1.252276e+02 
  9.120000e+02   2.222594e-06  -2.157738e-06   3.097701e-06  -4.415173e+01 
  9.200000e+02   2.235992e-06   1.085687e-06   2.485634e-06   2.589891e+01 
  9.280000e+02  -1.743675e-06   1.116150e-06   2.070312e-06   1.473761e+02 
  9.360000e+02  -1.654158e-06  -2.834601e-06   3.281950e-06  -1.202661e+02 
  9.440000e+02   2.478911e-06  -2.438087e-06   3.476963e-06  -4.452431e+01 
  9.520000e+02   2.313056e-06   2.107313e-06   3.129056e-06   4.233513e+01 
  9.600000e+02  -1.783616e-06   2.356980e-06   2.955781e-06   1.271162e+02 
  9.680000e+02  -1.697840e-06  -1.652289e-06   2.369118e-06  -1.357790e+02 
  9.760000e+02   2.405692e-06  -1.584304e-06   2.880516e-06  -3.336749e+01 
  9.840000e+02   1.970515e-06   2.462757e-06   3.154061e-06   5.133580e+01 
  9.920000e+02  -2.752555e-06   1.917526e-06   3.354618e-06   1.451376e+02 
  1.000000e+03  -2.548737e-06  -2.976029e-06   3.918266e-06  -1.305775e+02 
  1.008000e+03   2.595960e-06  -2.701042e-06   3.746283e-06  -4.613648e+01 
  1.016000e+03   2.551004e-06   2.848700e-06   3.823966e-06   4.815563e+01 
  1.024000e+03  -2.789314e-06   3.074217e-06   4.151034e-06   1.322182e+02 
  1.032000e+03  -2.699338e-06  -2.340144e-06   3.572492e-06  -1.390769e+02 
  1.040000e+03   3.062925e-06  -2.552682e-06   3.987191e-06  -3.980827e+01 
  1.048000e+03   3.151121e-06   3.111999e-06   4.428781e-06   4.464211e+01 
  1.056000e+03  -2.895094e-06   3.051895e-06   4.206618e-06   1.334897e+02 
  1.064000e+03  -2.809211e-06  -3.014524e-06   4.120561e-06  -1.329809e+02 
  1.072000e+03   3.710505e-06  -2.737956e-06   4.611318e-06  -3.642336e+01 
  1.080000e+03   3.725648e-06   4.164169e-06   5.587553e-06   4.818127e+01 
  1.088000e+03  -3.327964e-06   3.950594e-06   5.165514e-06   1.301106e+02 
  1.096000e+03  -3.367822e-06  -3.679485e-06   4.988070e-06  -1.324678e+02 
  1.104000e+03   3.966959e-06  -3.590800e-06   5.350757e-06  -4.215067e+01 
  1.112000e+03   3.822926e-06   4.841806e-06   6.169104e-06   5.170657e+01 
  1.120000e+03  -4.517810e-06   5.031473e-06   6.762124e-06   1.319210e+02 
  1.128000e+03  -4.319423e-06  -4.090645e-06   5.949016e-06  -1.365582e+02 
  1.136000e+03   4.852102e-06  -4.447251e-06   6.581864e-06  -4.250718e+01 
  1.144000e+03   4.617511e-06   5.016973e-06   6.818463e-06   4.737422e+01 
  1.152000e+03  -6.052778e-06   4.992829e-06   7.846302e-06   1.404814e+02 
  1.160000e+03  -6.187639e-06  -6.059738e-06   8.660675e-06  -1.355983e+02 
  1.168000e+03   5.754957e-06  -6.108986e-06   8.392809e-06  -4.670924e+01 
  1.176000e+03   5.641419e-06   6.407857e-06   8.537344e-06   4.863960e+01 
  1.184000e+03  -8.240135e-06   6.169917e-06   1.029406e-05   1.431754e+02 
  1.192000e+03  -7.733417e-06  -8.237394e-06   1.129869e-05  -1.331926e+02 
  1.200000e+03   8.035176e-06  -7.283333e-06   1.084486e-05  -4.219014e+01 
  1.208000e+03   7.083498e-06   8.969116e-06   1.142895e-05   5.169954e+01 
  1.216000e+03  -1.002580e-05   7.576556e-06   1.256665e-05   1.429214e+02 
  1.224000e+03  -8.110629e-06  -1.101691e-05   1.368045e-05  -1.263604e+02 
  1.232000e+03   1.235223e-05  -9.153874e-06   1.537436e-05  -3.654105e+01 
  1.240000e+03   9.875956e-06   1.314876e-05   1.644458e-05   5.309000e+01 
  1.248000e+03  -1.466303e-05   1.058188e-05   1.808260e-05   1.441831e+02 
  1.256000e+03  -1.149446e-05  -1.628474e-05   1.993277e-05  -1.252161e+02 
  1.264000e+03   1.905206e-05  -1.244654e-05   2.275736e-05  -3.315623e+01 
  1.272000e+03   1.357506e-05   2.206501e-05   2.590650e-05   5.839893e+01 
  1.280000e+03  -2.623950e-05   1.374217e-05   2.962024e-05   1.523580e+02 
  1.288000e+03  -1.421060e-05  -3.357696e-05   3.646030e-05  -1.129393e+02 
  1.296000e+03   4.750821e-05  -1.226882e-05   4.906684e-05  -1.448005e+01 
  1.304000e+03   2.523752e-05   6.672518e-05   7.133851e-05   6.928184e+01 
  1.312000e+03  -5.244998e-05   1.051454e-04   1.175013e-04   1.165115e+02 
  1.320000e+03  -2.148935e-04   6.537007e-04   6.881161e-04   1.081974e+02 
  1.328000e+03  -9.426974e-04   1.924386e-03   2.142882e-03   1.160988e+02 
  1.336000e+03  -1.595840e-03   2.212800e-03   2.728221e-03   1.257986e+02 
  1.344000e+03  -1.027792e-03   1.065418e-03   1.480362e-03   1.339702e+02 
  1.352000e+03  -1.709138e-04   2.369899e-04   2.921913e-04   1.257986e+02 
  1.360000e+03  -1.190500e-07   7.961306e-05   7.961315e-05   9.008568e+01 
  1.368000e+03  -3.608974e-05  -1.007911e-05   3.747076e-05  -1.643960e+02 
  1.376000e+03   2.017639e-05  -3.707141e-05   4.220635e-05  -6.144242e+01 
  1.384000e+03   3.328667e-05   1.915915e-05   3.840671e-05   2.992388e+01 
  1.392000e+03  -1.722374e-05   2.937190e-05   3.404946e-05   1.203874e+02 
  1.400000e+03  -2.466721e-05  -1.620030e-05   2.951137e-05  -1.467049e+02 
  1.408000e+03   1.558111e-05  -2.197667e-05   2.693966e-05  -5.466395e+01 
  1.416000e+03   1.958964e-05   1.477313e-05   2.453568e-05   3.702101e+01 
  1.424000e+03  -1.463213e-05   1.805529e-05   2.323990e-05   1.290215e+02 
  1.432000e+03  -1.649493e-05  -1.370582e-05   2.144603e-05  -1.402764e+02 
  1.440000e+03   1.321277e-05  -1.508035e-05   2.004979e-05  -4.877650e+01 
  1.448000e+03   1.411713e-05   1.247271e-05   1.883778e-05   4.146112e+01 
  1.456000e+03  -1.218900e-05   1.300988e-05   1.782775e-05   1.331342e+02 
  1.464000e+03  -1.272738e-05  -1.186028e-05   1.739691e-05  -1.370197e+02 
  1.472000e+03   1.029137e-05  -1.251456e-05   1.620268e-05  -5.056777e+01 
  1.480000e+03   1.082163e-05   9.178450e-06   1.418984e-05   4.030320e+01 
  1.488000e+03  -1.003257e-05   1.002427e-05   1.418233e-05   1.350237e+02 
  1.496000e+03  -1.027693e-05  -1.057528e-05   1.474624e-05  -1.341803e+02 
  1.504000e+03   1.024630e-05  -1.090364e-05   1.496249e-05  -4.678017e+01 
  1.512000e+03   9.920042e-06   9.428530e-06   1.368592e-05   4.354482e+01 
  1.520000e+03  -1.011478e-05   9.478656e-06   1.386195e-05   1.368595e+02 
  1.528000e+03  -9.526282e-06  -9.971880e-06   1.379088e-05  -1.336908e+02 
  1.536000e+03   9.887128e-06  -9.400462e-06   1.364273e-05  -4.355461e+01 
  1.544000e+03   8.922750e-06   9.532774e-06   1.305715e-05   4.689315e+01 
  1.552000e+03  -1.021049e-05   8.659953e-06   1.338838e-05   1.396973e+02 
  1.560000e+03  -1.492183e-05  -8.944935e-06   1.739749e-05  -1.490593e+02 
  1.568000e+03  -1.985558e-05  -8.228701e-06   2.149316e-05  -1.574895e+02 
  1.576000e+03  -4.721723e-05   3.051622e-06   4.731574e-05   1.763021e+02 
  1.584000e+03  -5.572659e-05  -4.477385e-06   5.590617e-05  -1.754064e+02 
  1.592000e+03  -2.291507e-05  -1.652015e-05   2.824917e-05  -1.442111e+02 
  1.600000e+03   8.373496e-06  -7.196246e-06   1.104090e-05  -4.067601e+01 
  1.608000e+03   6.551533e-06   1.022796e-05   1.214635e-05   5.735835e+01 
  1.616000e+03  -9.657109e-06   6.305151e-06   1.153320e-05   1.468594e+02 
  1.624000e+03  -6.401395e-06  -9.584301e-06   1.152548e-05  -1.237391e+02 
  1.632000e+03   9.033914e-06  -6.014831e-06   1.085310e-05  -3.365590e+01 
  1.640000e+03   5.645081e-06   9.867281e-06   1.136794e-05   6.022609e+01 
  1.648000e+03  -9.921294e-06   6.658358e-06   1.194846e-05   1.461337e+02 
  1.656000e+03  -6.190425e-06  -8.811457e-06   1.076862e-05  -1.250897e+02 
  1.664000e+03   9.343270e-06  -5.415518e-06   1.079928e-05  -3.009731e+01 
  1.672000e+03   5.700274e-06   9.861337e-06   1.139031e-05   5.997025e+01 
  1.680000e+03  -9.751399e-06   6.384324e-06   1.165544e-05   1.467869e+02 
  1.688000e+03  -5.755399e-06  -8.864105e-06   1.056868e-05  -1.229954e+02 
  1.696000e+03   9.507728e-06  -5.001473e-06   1.074298e-05  -2.774629e+01 
  1.704000e+03   5.306540e-06   9.979897e-06   1.130300e-05   6.199940e+01 
  1.712000e+03  -9.691688e-06   5.698829e-06   1.124302e-05   1.495439e+02 
  1.720000e+03  -5.117907e-06  -9.340945e-06   1.065111e-05  -1.187183e+02 
  1.728000e+03   9.439104e-06  -4.870143e-06   1.062144e-05  -2.729165e+01 
  1.736000e+03   4.533674e-06   9.805926e-06   1.080326e-05   6.518700e+01 
  1.744000e+03  -1.037522e-05   5.685873e-06   1.183107e-05   1.512762e+02 
  1.752000e+03  -5.816281e-06  -9.637626e-06   1.125669e-05  -1.211109e+02 
  1.760000e+03   1.026927e-05  -5.625210e-06   1.170900e-05  -2.871267e+01 
  1.768000e+03   5.393094e-06   1.043860e-05   1.174946e-05   6.267689e+01 
  1.776000e+03  -1.147621e-05   5.485050e-06   1.271964e-05   1.544545e+02 
  1.784000e+03  -5.883153e-06  -1.129663e-05   1.273677e-05  -1.175100e+02 
  1.792000e+03   1.185830e-05  -5.318426e-06   1.299634e-05  -2.415615e+01 
  1.800000e+03   5.583799e-06   1.264077e-05   1.381911e-05   6.616754e+01 
  1.808000e+03  -1.273901e-05   6.306792e-06   1.421471e-05   1.536610e+02 
  1.816000e+03  -6.007080e-06  -1.193536e-05   1.336180e-05  -1.167162e+02 
  1.824000e+03   1.269939e-05  -5.260586e-06   1.374584e-05  -2.250126e+01 
  1.832000e+03   5.127332e-06   1.342840e-05   1.437398e-05   6.910176e+01 
  1.840000e+03  -1.485890e-05   4.944897e-06   1.566011e-05   1.615931e+02 
  1.848000e+03  -6.201638e-06  -1.565708e-05   1.684056e-05  -1.116081e+02 
  1.856000e+03   1.549898e-05  -5.891432e-06   1.658093e-05  -2.081267e+01 
  1.864000e+03   5.473684e-06   1.713187e-05   1.798505e-05   7.228116e+01 
  1.872000e+03  -1.862262e-05   5.371779e-06   1.938189e-05   1.639095e+02 
  1.880000e+03  -6.197638e-06  -2.065357e-05   2.156341e-05  -1.067032e+02 
  1.888000e+03   2.118562e-05  -7.018232e-06   2.231784e-05  -1.832866e+01 
  1.896000e+03   6.402588e-06   2.229275e-05   2.319396e-05   7.397567e+01 
  1.904000e+03  -2.512176e-05   4.565251e-06   2.553320e-05   1.697003e+02 
  1.912000e+03  -5.281830e-06  -3.044696e-05   3.090171e-05  -9.984151e+01 
  1.920000e+03   3.300898e-05  -8.155195e-06   3.400147e-05  -1.387759e+01 
  1.928000e+03   5.595226e-06   3.367835e-05   3.413997e-05   8.056719e+01 
  1.936000e+03  -3.939939e-05  -6.012105e-07   3.940397e-05  -1.791258e+02 
  1.944000e+03   2.157423e-05  -5.117083e-05   5.553289e-05  -6.713912e+01 
  1.952000e+03   1.306891e-04   7.692175e-05   1.516463e-04   3.048047e+01 
  1.960000e+03  -9.886421e-06   5.211705e-04   5.212643e-04   9.108674e+01 
  1.968000e+03  -6.046995e-04   9.809736e-04   1.152376e-03   1.216508e+02 
  1.976000e+03  -1.089579e-03   8.097907e-04   1.357551e-03   1.433797e+02 
  1.984000e+03  -8.067879e-04   1.948155e-04   8.299758e-04   1.664246e+02 
  1.992000e+03  -2.081264e-04  -1.054725e-04   2.333260e-04  -1.531254e+02 
  2.000000e+03   6.622892e-05  -3.307376e-05   7.402799e-05  -2.653687e+01 
  2.008000e+03   4.043988e-05   5.748705e-05   7.028617e-05   5.487512e+01 
  2.016000e+03  -3.003239e-05   2.885566e-05   4.164846e-05   1.361447e+02 
  2.024000e+03  -1.698460e-05  -2.405136e-05   2.944392e-05  -1.252290e+02 
  2.032000e+03   1.963569e-05  -1.240172e-05   2.322419e-05  -3.227612e+01 
  2.040000e+03   8.371152e-06   1.657806e-05   1.857170e-05   6.320833e+01 
  2.048000e+03  -1.545192e-05   6.634850e-06   1.681615e-05   1.567619e+02 
  2.056000e+03  -5.950039e-06  -1.340520e-05   1.466637e-05  -1.139345e+02 
  2.064000e+03   1.124183e-05  -4.871735e-06   1.225204e-05  -2.342988e+01 
  2.072000e+03   3.057275e-06   9.573918e-06   1.005022e-05   7.228996e+01 
  2.080000e+03  -9.390887e-06   2.426399e-06   9.699287e-06   1.655128e+02 
  2.088000e+03  -2.623093e-06  -6.818892e-06   7.306019e-06  -1.110407e+02 
  2.096000e+03   6.290945e-06   2.299020e-06   6.697871e-06   2.007479e+01 
  2.104000e+03  -1.105111e-06   1.260348e-05   1.265183e-05   9.501105e+01 
  2.112000e+03  -1.058021e-05   3.975687e-06   1.130252e-05   1.594055e+02 
  2.120000e+03  -3.572290e-06  -8.525711e-06   9.243863e-06  -1.127338e+02 
  2.128000e+03   7.151002e-06  -3.729121e-06   8.064934e-06  -2.754124e+01 
  2.136000e+03   3.155800e-06   6.171862e-06   6.931879e-06   6.291840e+01 
  2.144000e+03  -4.926945e-06   3.005311e-06   5.771195e-06   1.486179e+02 
  2.152000e+03  -1.720167e-06  -3.934422e-06   4.294025e-06  -1.136154e+02 
  2.160000e+03   4.579746e-06  -9.493457e-07   4.677107e-06  -1.171111e+01 
  2.168000e+03   1.570591e-06   4.493908e-06   4.760459e-06   7.073581e+01 
  2.176000e+03  -3.876540e-06   1.029016e-06   4.010790e-06   1.651339e+02 
  2.184000e+03  -1.199681e-06  -4.074650e-06   4.247589e-06  -1.064058e+02 
  2.192000e+03   3.385308e-06  -1.152214e-06   3.576018e-06  -1.879638e+01 
  2.200000e+03   1.231527e-06   3.253547e-06   3.478826e-06   6.926743e+01 
  2.208000e+03  -2.572201e-06   9.277046e-07   2.734384e-06   1.601674e+02 
  2.216000e+03  -3.841334e-07  -2.756557e-06   2.783194e-06  -9.793322e+01 
  2.224000e+03   3.082212e-06  -7.611493e-07   3.174804e-06  -1.387160e+01 
  2.232000e+03   1.268473e-06   2.447388e-06   2.756580e-06   6.260245e+01 
  2.240000e+03  -2.064854e-06   1.185031e-06   2.380739e-06   1.501482e+02 
  2.248000e+03  -1.189241e-06  -1.309408e-06   1.768854e-06  -1.322466e+02 
  2.256000e+03   1.536663e-06  -3.862416e-09   1.536668e-06  -1.440131e-01 
  2.264000e+03   6.663141e-07   2.469552e-06   2.557863e-06   7.490047e+01 
  2.272000e+03  -1.971919e-06   9.353772e-07   2.182520e-06   1.546227e+02 
  2.280000e+03  -7.563676e-07  -1.995123e-06   2.133684e-06  -1.107621e+02 
  2.288000e+03   2.081514e-06  -5.472837e-07   2.152259e-06  -1.473112e+01 
  2.296000e+03   9.432040e-07   2.461488e-06   2.636011e-06   6.903394e+01 
  2.304000e+03  -1.846672e-06   1.716077e-06   2.520936e-06   1.370993e+02 
  2.312000e+03  -1.332472e-06  -7.181418e-07   1.513674e-06  -1.516774e+02 
  2.320000e+03   9.140649e-07  -3.546122e-07   9.804410e-07  -2.120380e+01 
  2.328000e+03   3.725216e-07   1.553319e-06   1.597364e-06   7.651385e+01 
  2.336000e+03  -1.597773e-06   1.035928e-06   1.904213e-06   1.470423e+02 
  2.344000e+03  -8.967293e-07  -9.516477e-07   1.307577e-06  -1.332981e+02 
  2.352000e+03   1.443784e-06  -6.932750e-07   1.601606e-06  -2.564935e+01 
  2.360000e+03   1.265282e-06   1.283202e-06   1.802095e-06   4.540289e+01 
  2.368000e+03  -8.887851e-07   1.156637e-06   1.458680e-06   1.275395e+02 
  2.376000e+03  -8.257750e-07  -5.441929e-07   9.889643e-07  -1.466148e+02 
  2.384000e+03   7.203357e-07  -2.155152e-07   7.518845e-07  -1.665650e+01 
  2.392000e+03   2.359539e-07   9.549269e-07   9.836461e-07   7.612073e+01 
  2.400000e+03  -1.007140e-06   1.302241e-07   1.015524e-06   1.726325e+02 
  2.408000e+03  -4.809532e-07  -9.645614e-07   1.077819e-06  -1.165019e+02 
  2.416000e+03   5.697199e-07  -2.284937e-07   6.138323e-07  -2.185390e+01 
  2.424000e+03  -5.016199e-08   9.589089e-07   9.602201e-07   9.299450e+01 
  2.432000e+03  -1.455542e-06   5.063284e-07   1.541094e-06   1.608191e+02 
  2.440000e+03  -1.013809e-06  -6.553820e-07   1.207201e-06  -1.471191e+02 
  2.448000e+03   5.993986e-07  -1.851234e-07   6.273351e-07  -1.716323e+01 
  2.456000e+03   6.927507e-07   1.092502e-06   1.293624e-06   5.762138e+01 
  2.464000e+03  -3.845108e-07   8.282801e-07   9.131793e-07   1.149020e+02 
  2.472000e+03  -4.325973e-07  -5.242391e-07   6.796815e-07  -1.295291e+02 
  2.480000e+03   2.083898e-07  -5.679461e-07   6.049703e-07  -6.985098e+01 
