Input File: 4192-04.78d
Measure Group: FFT
Measurement: FFT 2
Num of extracted Points: 801
Start Freq: -0 Hz
Span: 1.6 kHz
FFT Lines:  800 
Window: BMH
Averaging Mode: None

    X[Hz]          R[Vpk]         I[Vpk]        Mag[Vpk]        P[deg]     
  5.000000e+01  -9.378529e-07  -2.530378e-06   2.698589e-06  -1.103366e+02 
  5.200000e+01  -1.506966e-06  -1.831414e-06   2.371714e-06  -1.294490e+02 
  5.400000e+01  -1.522350e-06  -1.098642e-06   1.877382e-06  -1.441830e+02 
  5.600000e+01  -6.147253e-06  -1.021853e-06   6.231605e-06  -1.705621e+02 
  5.800000e+01  -2.128377e-05  -1.483225e-06   2.133539e-05  -1.760136e+02 
  6.000000e+01  -3.249255e-05  -1.594804e-06   3.253167e-05  -1.771900e+02 
  6.200000e+01  -2.377532e-05  -1.355058e-06   2.381390e-05  -1.767380e+02 
  6.400000e+01  -9.422194e-06  -1.112022e-06   9.487589e-06  -1.732690e+02 
  6.600000e+01  -3.123913e-06  -1.061277e-06   3.299264e-06  -1.612360e+02 
  6.800000e+01  -9.840851e-07  -1.411407e-06   1.720608e-06  -1.248856e+02 
  7.000000e+01  -1.008497e-06  -1.907981e-06   2.158115e-06  -1.178595e+02 
  7.200000e+01  -2.814462e-06  -2.280969e-06   3.622708e-06  -1.409771e+02 
  7.400000e+01  -3.416070e-06  -2.220511e-06   4.074335e-06  -1.469753e+02 
  7.600000e+01  -1.776401e-06  -1.302829e-06   2.202944e-06  -1.437433e+02 
  7.800000e+01   2.809185e-07  -4.365405e-07   5.191173e-07  -5.723828e+01 
  8.000000e+01   1.342747e-06  -3.138874e-07   1.378947e-06  -1.315748e+01 
  8.200000e+01   1.062750e-06  -6.522663e-08   1.064750e-06  -3.512141e+00 
  8.400000e+01   1.023571e-07   1.005093e-07   1.434541e-07   4.447813e+01 
  8.600000e+01  -7.588530e-08  -8.234381e-07   8.269274e-07  -9.526530e+01 
  8.800000e+01   4.349089e-07  -2.080153e-06   2.125131e-06  -7.819096e+01 
  9.000000e+01   4.953146e-07  -2.344176e-06   2.395933e-06  -7.806913e+01 
  9.200000e+01   1.224748e-07  -1.582063e-06   1.586797e-06  -8.557329e+01 
  9.400000e+01  -3.868139e-07  -4.974453e-07   6.301403e-07  -1.278687e+02 
  9.600000e+01  -9.643453e-07   2.903718e-07   1.007113e-06   1.632425e+02 
  9.800000e+01  -1.354592e-06   6.327642e-07   1.495095e-06   1.549615e+02 
  1.000000e+02  -1.449521e-06   8.490449e-07   1.679878e-06   1.496407e+02 
  1.020000e+02  -1.104102e-06   1.287095e-06   1.695776e-06   1.306238e+02 
  1.040000e+02  -3.812598e-07   1.794711e-06   1.834761e-06   1.019933e+02 
  1.060000e+02   4.374153e-07   1.667407e-06   1.723827e-06   7.530067e+01 
  1.080000e+02   9.800559e-07   6.960706e-07   1.202091e-06   3.538372e+01 
  1.100000e+02   8.139762e-07  -2.320928e-07   8.464185e-07  -1.591468e+01 
  1.120000e+02   3.071615e-07  -4.861647e-07   5.750690e-07  -5.771508e+01 
  1.140000e+02  -5.831570e-09  -5.012494e-07   5.012833e-07  -9.066655e+01 
  1.160000e+02  -4.011588e-07  -6.748358e-07   7.850680e-07  -1.207295e+02 
  1.180000e+02  -7.007401e-07  -9.222718e-07   1.158284e-06  -1.272275e+02 
  1.200000e+02  -5.252439e-07  -1.185398e-06   1.296553e-06  -1.138979e+02 
  1.220000e+02  -2.449718e-07  -1.298231e-06   1.321141e-06  -1.006859e+02 
  1.240000e+02   1.910538e-07  -1.063289e-06   1.080317e-06  -7.981367e+01 
  1.260000e+02   6.575150e-07  -9.100659e-07   1.122740e-06  -5.415220e+01 
  1.280000e+02   6.006363e-07  -1.194312e-06   1.336842e-06  -6.330154e+01 
  1.300000e+02   3.104101e-07  -1.175501e-06   1.215794e-06  -7.520776e+01 
  1.320000e+02   2.064131e-07  -1.939246e-07   2.832192e-07  -4.321324e+01 
  1.340000e+02  -4.622025e-08   9.459378e-07   9.470663e-07   9.279735e+01 
  1.360000e+02  -7.564461e-07   1.251943e-06   1.462728e-06   1.211411e+02 
  1.380000e+02  -1.399966e-06   9.191075e-07   1.674713e-06   1.467142e+02 
  1.400000e+02  -1.357140e-06   3.416219e-07   1.399476e-06   1.658709e+02 
  1.420000e+02  -7.646335e-07  -3.925956e-07   8.595323e-07  -1.528221e+02 
  1.440000e+02  -3.257629e-07  -1.008736e-06   1.060033e-06  -1.078974e+02 
  1.460000e+02  -6.795159e-07  -1.073683e-06   1.270644e-06  -1.223290e+02 
  1.480000e+02  -1.323590e-06  -7.111157e-07   1.502523e-06  -1.517525e+02 
  1.500000e+02  -9.304889e-07  -5.085031e-07   1.060370e-06  -1.513438e+02 
  1.520000e+02   3.677447e-07  -3.348987e-07   4.973865e-07  -4.232358e+01 
  1.540000e+02   1.033311e-06  -9.155796e-08   1.037360e-06  -5.063547e+00 
  1.560000e+02   7.781763e-07  -2.715953e-07   8.242102e-07  -1.923976e+01 
  1.580000e+02   4.044189e-07  -7.066658e-07   8.142059e-07  -6.021785e+01 
  1.600000e+02  -2.963618e-08  -7.558747e-07   7.564554e-07  -9.224529e+01 
  1.620000e+02  -5.207798e-07  -4.568982e-07   6.927970e-07  -1.387384e+02 
  1.640000e+02  -6.326820e-07  -3.600288e-07   7.279473e-07  -1.503579e+02 
  1.660000e+02  -4.173464e-07  -5.836343e-07   7.175006e-07  -1.255679e+02 
  1.680000e+02  -2.672256e-07  -6.264881e-07   6.810997e-07  -1.131004e+02 
  1.700000e+02  -3.096020e-07  -2.003718e-07   3.687848e-07  -1.470894e+02 
  1.720000e+02  -2.447858e-07   5.527188e-08   2.509483e-07   1.672762e+02 
  1.740000e+02   8.090191e-08  -1.234552e-07   1.476018e-07  -5.676262e+01 
  1.760000e+02   1.183452e-06   8.968657e-08   1.186845e-06   4.333813e+00 
  1.780000e+02   3.946140e-06   1.014373e-06   4.074429e-06   1.441602e+01 
  1.800000e+02   5.742974e-06   1.537566e-06   5.945239e-06   1.498828e+01 
  1.820000e+02   3.824959e-06   9.688669e-07   3.945759e-06   1.421412e+01 
  1.840000e+02   1.348872e-06   3.393922e-07   1.390914e-06   1.412313e+01 
  1.860000e+02   9.084288e-07   2.569294e-07   9.440633e-07   1.579241e+01 
  1.880000e+02   8.526730e-07   2.504524e-07   8.886943e-07   1.636890e+01 
  1.900000e+02   3.179995e-07  -5.259823e-09   3.180430e-07  -9.476057e-01 
  1.920000e+02   4.284335e-08  -3.459780e-07   3.486206e-07  -8.294085e+01 
  1.940000e+02   1.102834e-07  -4.310543e-07   4.449385e-07  -7.564895e+01 
  1.960000e+02   1.547741e-07  -3.357108e-07   3.696712e-07  -6.524869e+01 
  1.980000e+02   1.558219e-07  -2.716103e-07   3.131335e-07  -6.015725e+01 
  2.000000e+02   1.482707e-07  -1.562806e-07   2.154248e-07  -4.650657e+01 
  2.020000e+02   2.046355e-07  -2.640729e-08   2.063323e-07  -7.353126e+00 
  2.040000e+02   2.520470e-07  -5.563138e-08   2.581134e-07  -1.244667e+01 
  2.060000e+02   8.336802e-08  -4.405068e-08   9.429046e-08  -2.785145e+01 
  2.080000e+02  -1.581728e-07   2.630859e-07   3.069736e-07   1.210152e+02 
  2.100000e+02  -3.917525e-07   5.230891e-07   6.535229e-07   1.268303e+02 
  2.120000e+02  -6.549344e-07   3.072512e-07   7.234241e-07   1.548672e+02 
  2.140000e+02  -6.661924e-07  -1.251368e-07   6.778433e-07  -1.693616e+02 
  2.160000e+02  -3.404330e-07  -3.671371e-07   5.006838e-07  -1.328386e+02 
  2.180000e+02  -4.006569e-08  -3.620174e-07   3.642277e-07  -9.631541e+01 
  2.200000e+02  -2.752518e-08  -1.466677e-07   1.492281e-07  -1.006291e+02 
  2.220000e+02  -1.516678e-07   6.387221e-08   1.645685e-07   1.571625e+02 
  2.240000e+02  -1.361979e-07   6.878953e-09   1.363715e-07   1.771086e+02 
  2.260000e+02  -8.438805e-08  -1.263365e-07   1.519284e-07  -1.237414e+02 
  2.280000e+02  -3.116702e-07  -5.375169e-08   3.162714e-07  -1.702148e+02 
  2.300000e+02  -5.776483e-07   2.900508e-08   5.783761e-07   1.771255e+02 
  2.320000e+02  -4.041699e-07  -1.540581e-07   4.325358e-07  -1.591346e+02 
  2.340000e+02  -1.262094e-07  -4.768470e-07   4.932666e-07  -1.048248e+02 
  2.360000e+02  -2.918338e-07  -6.232322e-07   6.881753e-07  -1.150917e+02 
  2.380000e+02  -7.308080e-07  -4.976733e-07   8.841714e-07  -1.457455e+02 
  2.400000e+02  -1.018304e-06  -2.363089e-07   1.045363e-06  -1.669351e+02 
  2.420000e+02  -9.698878e-07   1.510885e-07   9.815855e-07   1.711456e+02 
  2.440000e+02  -7.115237e-07   5.306129e-07   8.875900e-07   1.432866e+02 
  2.460000e+02  -5.337758e-07   4.156990e-07   6.765518e-07   1.420889e+02 
  2.480000e+02  -4.665830e-07  -1.806412e-07   5.003308e-07  -1.588357e+02 
  2.500000e+02  -3.110495e-07  -5.672646e-07   6.469473e-07  -1.187374e+02 
  2.520000e+02  -2.739611e-07  -4.693503e-07   5.434560e-07  -1.202722e+02 
  2.540000e+02  -6.635281e-07  -2.772342e-07   7.191164e-07  -1.573239e+02 
  2.560000e+02  -9.837194e-07  -1.418999e-07   9.939010e-07  -1.717918e+02 
  2.580000e+02  -6.954060e-07   3.464923e-08   6.962686e-07   1.771475e+02 
  2.600000e+02  -2.217829e-07   4.146017e-08   2.256249e-07   1.694113e+02 
  2.620000e+02  -5.366659e-08  -1.401430e-07   1.500672e-07  -1.109539e+02 
  2.640000e+02  -2.739198e-09  -2.451334e-07   2.451487e-07  -9.064021e+01 
  2.660000e+02   1.361191e-07  -2.739777e-07   3.059284e-07  -6.358064e+01 
  2.680000e+02   1.445279e-07  -2.198915e-07   2.631361e-07  -5.668431e+01 
  2.700000e+02  -7.831863e-08  -9.688500e-08   1.245813e-07  -1.289509e+02 
  2.720000e+02  -2.535427e-07  -7.332506e-08   2.639327e-07  -1.638700e+02 
  2.740000e+02  -2.522077e-07   2.744286e-09   2.522227e-07   1.793766e+02 
  2.760000e+02  -1.168344e-07   1.752110e-07   2.105924e-07   1.236962e+02 
  2.780000e+02  -2.568845e-09   1.020211e-07   1.020534e-07   9.144237e+01 
  2.800000e+02  -1.524879e-07  -2.095577e-07   2.591659e-07  -1.260421e+02 
  2.820000e+02  -2.957493e-07  -4.155880e-07   5.100795e-07  -1.254372e+02 
  2.840000e+02  -1.139971e-07  -3.792138e-07   3.959778e-07  -1.067315e+02 
  2.860000e+02   1.576001e-09  -2.235144e-07   2.235199e-07  -8.959602e+01 
  2.880000e+02  -2.435912e-07  -1.465953e-08   2.440319e-07  -1.765560e+02 
  2.900000e+02  -4.062362e-07   2.126481e-07   4.585270e-07   1.523698e+02 
  2.920000e+02  -1.299248e-07   2.631509e-07   2.934772e-07   1.162768e+02 
  2.940000e+02   1.934509e-07   1.307039e-07   2.334668e-07   3.404469e+01 
  2.960000e+02  -5.955014e-08  -1.582768e-07   1.691087e-07  -1.106183e+02 
  2.980000e+02  -9.792240e-07  -6.608910e-07   1.181379e-06  -1.459841e+02 
  3.000000e+02  -1.543918e-06  -8.467995e-07   1.760896e-06  -1.512564e+02 
  3.020000e+02  -9.240264e-07  -3.377616e-07   9.838230e-07  -1.599210e+02 
  3.040000e+02  -1.823189e-08   3.037196e-07   3.042663e-07   9.343526e+01 
  3.060000e+02   2.416480e-07   5.458348e-07   5.969334e-07   6.612041e+01 
  3.080000e+02   1.932207e-07   4.016832e-07   4.457394e-07   6.431116e+01 
  3.100000e+02   2.136228e-07   1.944309e-07   2.888565e-07   4.230720e+01 
  3.120000e+02   1.360660e-07   1.676459e-07   2.159146e-07   5.093625e+01 
  3.140000e+02   1.096098e-08   1.956386e-07   1.959454e-07   8.679326e+01 
  3.160000e+02   5.241253e-08   8.169778e-08   9.706493e-08   5.731813e+01 
  3.180000e+02   1.385774e-07  -1.363694e-07   1.944230e-07  -4.453989e+01 
  3.200000e+02   1.671631e-07  -2.865485e-07   3.317432e-07  -5.974210e+01 
  3.220000e+02   2.311904e-07  -2.468889e-07   3.382353e-07  -4.688073e+01 
  3.240000e+02   3.427700e-07  -1.258687e-08   3.430010e-07  -2.103014e+00 
  3.260000e+02   3.323158e-07   1.459623e-07   3.629584e-07   2.371242e+01 
  3.280000e+02   2.123260e-07  -3.005450e-08   2.144425e-07  -8.056627e+00 
  3.300000e+02   2.736445e-07  -2.204556e-07   3.514000e-07  -3.885588e+01 
  3.320000e+02   4.476128e-07  -2.062407e-07   4.928412e-07  -2.473821e+01 
  3.340000e+02   4.847921e-07  -2.625708e-07   5.513318e-07  -2.844065e+01 
  3.360000e+02   4.313902e-07  -4.101179e-07   5.952262e-07  -4.355193e+01 
  3.380000e+02   3.782702e-07  -4.361132e-07   5.773068e-07  -4.906270e+01 
  3.400000e+02   3.644833e-07  -3.330372e-07   4.937224e-07  -4.241869e+01 
  3.420000e+02   3.249634e-07  -2.180051e-07   3.913150e-07  -3.385610e+01 
  3.440000e+02   1.433501e-07  -1.453354e-07   2.041364e-07  -4.539402e+01 
  3.460000e+02  -5.790977e-08  -1.684547e-07   1.781307e-07  -1.089715e+02 
  3.480000e+02  -9.936630e-08  -2.082180e-07   2.307128e-07  -1.155115e+02 
  3.500000e+02  -1.428182e-07  -1.441515e-07   2.029204e-07  -1.347338e+02 
  3.520000e+02  -3.176434e-07  -9.358594e-08   3.311429e-07  -1.635837e+02 
  3.540000e+02  -4.081489e-07  -8.473558e-08   4.168520e-07  -1.682715e+02 
  3.560000e+02  -4.191511e-07  -5.764711e-08   4.230968e-07  -1.721691e+02 
  3.580000e+02  -4.222552e-07  -1.291418e-07   4.415621e-07  -1.629944e+02 
  3.600000e+02  -2.690939e-07  -2.649817e-07   3.776597e-07  -1.354411e+02 
  3.620000e+02  -1.268282e-07  -2.707699e-07   2.990012e-07  -1.150983e+02 
  3.640000e+02  -1.502663e-07  -7.506377e-08   1.679718e-07  -1.534561e+02 
  3.660000e+02  -1.811185e-07   2.471092e-07   3.063770e-07   1.262395e+02 
  3.680000e+02  -2.071294e-07   3.878340e-07   4.396792e-07   1.181052e+02 
  3.700000e+02  -3.272220e-07   1.415078e-07   3.565090e-07   1.566138e+02 
  3.720000e+02  -5.314370e-07  -2.334577e-07   5.804548e-07  -1.562843e+02 
  3.740000e+02  -6.752136e-07  -3.747670e-07   7.722459e-07  -1.509682e+02 
  3.760000e+02  -5.917931e-07  -2.619041e-07   6.471575e-07  -1.561277e+02 
  3.780000e+02  -2.684536e-07  -1.276918e-07   2.972752e-07  -1.545616e+02 
  3.800000e+02   4.662669e-08  -9.163527e-08   1.028157e-07  -6.303168e+01 
  3.820000e+02   9.373296e-08  -1.750188e-07   1.985382e-07  -6.182830e+01 
  3.840000e+02  -5.010521e-08  -3.165279e-07   3.204691e-07  -9.899507e+01 
  3.860000e+02  -1.781297e-07  -3.651585e-07   4.062892e-07  -1.160038e+02 
  3.880000e+02  -1.541008e-07  -3.044871e-07   3.412616e-07  -1.168439e+02 
  3.900000e+02  -2.416485e-08  -1.891795e-07   1.907166e-07  -9.727925e+01 
  3.920000e+02   2.432585e-08  -9.934202e-08   1.022770e-07  -7.624074e+01 
  3.940000e+02  -3.570076e-08  -1.154807e-07   1.208733e-07  -1.071789e+02 
  3.960000e+02  -7.527210e-08  -1.735582e-07   1.891781e-07  -1.134463e+02 
  3.980000e+02   2.111164e-08  -2.206930e-07   2.217005e-07  -8.453567e+01 
  4.000000e+02   2.697664e-07  -2.979512e-07   4.019313e-07  -4.784216e+01 
  4.020000e+02   4.358259e-07  -2.642057e-07   5.096556e-07  -3.122501e+01 
  4.040000e+02   1.350372e-07  -3.272778e-08   1.389466e-07  -1.362358e+01 
  4.060000e+02  -3.896736e-07   1.643253e-07   4.229046e-07   1.571349e+02 
  4.080000e+02  -4.282305e-07   2.169959e-07   4.800714e-07   1.531274e+02 
  4.100000e+02  -1.119011e-09   1.791590e-07   1.791625e-07   9.035785e+01 
  4.120000e+02   2.848400e-07   1.081325e-07   3.046744e-07   2.078803e+01 
  4.140000e+02   1.971075e-07   1.180257e-07   2.297421e-07   3.091268e+01 
  4.160000e+02  -7.097080e-08   2.549281e-07   2.646228e-07   1.055569e+02 
  4.180000e+02  -4.008940e-07   4.078666e-07   5.719014e-07   1.345060e+02 
  4.200000e+02  -6.669501e-07   3.195110e-07   7.395334e-07   1.544026e+02 
  4.220000e+02  -5.966132e-07  -8.618494e-08   6.028060e-07  -1.717801e+02 
  4.240000e+02  -1.863625e-07  -4.048511e-07   4.456853e-07  -1.147177e+02 
  4.260000e+02   1.571362e-07  -3.685870e-07   4.006846e-07  -6.691044e+01 
  4.280000e+02   1.364883e-07  -2.836365e-07   3.147678e-07  -6.430273e+01 
  4.300000e+02   4.397572e-08  -3.506090e-07   3.533561e-07  -8.285091e+01 
  4.320000e+02   1.708624e-07  -4.018939e-07   4.367066e-07  -6.696755e+01 
  4.340000e+02   4.002632e-07  -3.597368e-07   5.381647e-07  -4.194763e+01 
  4.360000e+02   5.913344e-07  -3.027449e-07   6.643273e-07  -2.711104e+01 
  4.380000e+02   6.109545e-07  -2.427167e-07   6.574015e-07  -2.166667e+01 
  4.400000e+02   4.756340e-07  -1.963976e-07   5.145869e-07  -2.243659e+01 
  4.420000e+02   3.632504e-07  -2.764668e-07   4.564918e-07  -3.727445e+01 
  4.440000e+02   3.394264e-07  -3.874577e-07   5.151056e-07  -4.878051e+01 
  4.460000e+02   3.177656e-07  -3.635482e-07   4.828481e-07  -4.884436e+01 
  4.480000e+02   1.954804e-07  -2.937674e-07   3.528624e-07  -5.635918e+01 
  4.500000e+02   1.129834e-07  -2.010735e-07   2.306421e-07  -6.066832e+01 
  4.520000e+02   2.464869e-07  -1.310547e-07   2.791615e-07  -2.799914e+01 
  4.540000e+02   4.998572e-07  -2.754867e-07   5.707453e-07  -2.886051e+01 
  4.560000e+02   7.404356e-07  -4.439145e-07   8.633104e-07  -3.094402e+01 
  4.580000e+02   8.278845e-07  -2.084558e-07   8.537252e-07  -1.413291e+01 
  4.600000e+02   6.717569e-07   3.369600e-07   7.515313e-07   2.663880e+01 
  4.620000e+02   4.673190e-07   6.068646e-07   7.659449e-07   5.240176e+01 
  4.640000e+02   4.316855e-07   3.436402e-07   5.517617e-07   3.852130e+01 
  4.660000e+02   5.730137e-07  -8.529390e-08   5.793269e-07  -8.466393e+00 
  4.680000e+02   6.816397e-07  -3.266924e-07   7.558840e-07  -2.560720e+01 
  4.700000e+02   5.357007e-07  -3.248384e-07   6.264944e-07  -3.123180e+01 
  4.720000e+02   3.149405e-07  -1.440546e-07   3.463225e-07  -2.457947e+01 
  4.740000e+02   2.791404e-07   3.245486e-08   2.810208e-07   6.631841e+00 
  4.760000e+02   2.821238e-07   1.217138e-07   3.072590e-07   2.333633e+01 
  4.780000e+02   1.322571e-07   1.828964e-07   2.257056e-07   5.412833e+01 
  4.800000e+02  -1.144163e-07   2.087101e-07   2.380147e-07   1.187318e+02 
  4.820000e+02  -3.110531e-07   2.342651e-07   3.894023e-07   1.430153e+02 
  4.840000e+02  -3.470257e-07   3.363054e-07   4.832475e-07   1.358988e+02 
  4.860000e+02  -2.538556e-07   4.581463e-07   5.237755e-07   1.189905e+02 
  4.880000e+02  -2.032577e-07   4.468978e-07   4.909494e-07   1.144569e+02 
  4.900000e+02  -2.794353e-07   2.262156e-07   3.595241e-07   1.410082e+02 
  4.920000e+02  -3.307126e-07  -4.001996e-08   3.331252e-07  -1.731001e+02 
  4.940000e+02  -1.711370e-07  -1.769229e-07   2.461495e-07  -1.340476e+02 
  4.960000e+02   1.686858e-07  -1.802080e-07   2.468397e-07  -4.689149e+01 
  4.980000e+02   3.466109e-07  -5.158328e-08   3.504283e-07  -8.464736e+00 
  5.000000e+02   2.105497e-07  -1.268281e-08   2.109313e-07  -3.447140e+00 
  5.020000e+02   7.183818e-08  -1.838836e-07   1.974181e-07  -6.866080e+01 
  5.040000e+02   4.125104e-08  -1.669753e-07   1.719954e-07  -7.612301e+01 
  5.060000e+02  -5.766063e-09   1.521160e-07   1.522252e-07   9.217080e+01 
  5.080000e+02  -1.739295e-09   3.951941e-07   3.951979e-07   9.025216e+01 
  5.100000e+02   8.752237e-08   4.023550e-07   4.117641e-07   7.772790e+01 
  5.120000e+02   8.842983e-08   2.557219e-07   2.705800e-07   7.092437e+01 
  5.140000e+02  -6.897530e-08   2.353707e-08   7.288062e-08   1.611583e+02 
  5.160000e+02  -1.839859e-07  -1.269436e-07   2.235296e-07  -1.453957e+02 
  5.180000e+02  -1.054209e-07  -4.684500e-08   1.153604e-07  -1.560415e+02 
  5.200000e+02   9.249736e-08   2.202772e-08   9.508408e-08   1.339516e+01 
  5.220000e+02   2.511374e-07  -1.412665e-07   2.881426e-07  -2.935805e+01 
  5.240000e+02   1.942557e-07  -2.520287e-07   3.182039e-07  -5.237611e+01 
  5.260000e+02   8.828337e-09  -1.244222e-07   1.247350e-07  -8.594140e+01 
  5.280000e+02  -6.776467e-08   2.484505e-08   7.217567e-08   1.598652e+02 
  5.300000e+02  -3.524746e-08   1.233884e-07   1.283241e-07   1.059427e+02 
  5.320000e+02   5.660318e-08   1.712606e-07   1.803721e-07   7.171080e+01 
  5.340000e+02   2.137483e-07   3.879904e-08   2.172412e-07   1.028816e+01 
  5.360000e+02   3.993856e-07  -4.816598e-08   4.022795e-07  -6.876672e+00 
  5.380000e+02   5.545174e-07   2.220170e-07   5.973116e-07   2.182011e+01 
  5.400000e+02   5.463083e-07   5.222632e-07   7.557854e-07   4.371094e+01 
  5.420000e+02   2.988271e-07   3.788468e-07   4.825168e-07   5.173429e+01 
  5.440000e+02   3.227552e-08   4.659627e-08   5.668264e-08   5.529108e+01 
  5.460000e+02  -5.844263e-08  -1.192553e-08   5.964695e-08  -1.684668e+02 
  5.480000e+02  -3.142406e-08   7.510584e-08   8.141473e-08   1.127043e+02 
  5.500000e+02   2.832157e-08   1.411725e-07   1.439854e-07   7.865609e+01 
  5.520000e+02   1.691731e-07   2.504356e-07   3.022209e-07   5.596037e+01 
  5.540000e+02   4.228933e-07   1.864323e-07   4.621642e-07   2.379026e+01 
  5.560000e+02   5.192607e-07  -1.927594e-07   5.538843e-07  -2.036588e+01 
  5.580000e+02   2.921743e-07  -4.940566e-07   5.739841e-07  -5.940086e+01 
  5.600000e+02  -4.785666e-08  -4.525702e-07   4.550934e-07  -9.603626e+01 
  5.620000e+02  -3.312271e-07  -3.155462e-07   4.574722e-07  -1.363888e+02 
  5.640000e+02  -3.891301e-07  -2.680786e-07   4.725340e-07  -1.454363e+02 
  5.660000e+02  -1.905064e-07  -2.403736e-07   3.067119e-07  -1.283983e+02 
  5.680000e+02  -2.494162e-08  -1.691364e-07   1.709655e-07  -9.838863e+01 
  5.700000e+02  -6.151676e-08  -1.671420e-08   6.374697e-08  -1.647996e+02 
  5.720000e+02  -1.387375e-07   1.147749e-07   1.800594e-07   1.403997e+02 
  5.740000e+02  -1.034645e-07   3.670421e-08   1.097821e-07   1.604678e+02 
  5.760000e+02  -1.581991e-07  -1.332603e-07   2.068460e-07  -1.398906e+02 
  5.780000e+02  -3.143186e-07  -1.470319e-07   3.470080e-07  -1.549307e+02 
  5.800000e+02  -2.944485e-07   2.408439e-08   2.954318e-07   1.753239e+02 
  5.820000e+02  -2.339733e-07   1.853451e-07   2.984901e-07   1.416150e+02 
  5.840000e+02  -3.223394e-07   1.505701e-07   3.557725e-07   1.549619e+02 
  5.860000e+02  -3.467917e-07   5.291507e-08   3.508055e-07   1.713244e+02 
  5.880000e+02  -1.264416e-07   8.977638e-08   1.550719e-07   1.446244e+02 
  5.900000e+02   1.138647e-07   1.317133e-07   1.741079e-07   4.915696e+01 
  5.920000e+02   1.171476e-07  -1.899987e-08   1.186784e-07  -9.212440e+00 
  5.940000e+02   2.680926e-08  -2.265485e-07   2.281293e-07  -8.325112e+01 
  5.960000e+02   7.228701e-08  -3.209714e-07   3.290107e-07  -7.730798e+01 
  5.980000e+02   2.259788e-07  -4.093304e-07   4.675658e-07  -6.109824e+01 
  6.000000e+02   2.937028e-07  -5.092371e-07   5.878637e-07  -6.002577e+01 
  6.020000e+02   2.912389e-07  -4.504657e-07   5.364135e-07  -5.711618e+01 
  6.040000e+02   4.102955e-07  -2.129547e-07   4.622684e-07  -2.743056e+01 
  6.060000e+02   5.296711e-07   2.531128e-08   5.302755e-07   2.735900e+00 
  6.080000e+02   4.400122e-07   1.389664e-07   4.614352e-07   1.752736e+01 
  6.100000e+02   2.513900e-07   2.009339e-07   3.218251e-07   3.863504e+01 
  6.120000e+02   1.360946e-07   2.524443e-07   2.867924e-07   6.167056e+01 
  6.140000e+02   5.222807e-08   2.230615e-07   2.290944e-07   7.682204e+01 
  6.160000e+02  -4.472403e-08   1.645811e-07   1.705497e-07   1.052027e+02 
  6.180000e+02  -6.651372e-08   1.192210e-07   1.365201e-07   1.191573e+02 
  6.200000e+02   6.614155e-09   5.551412e-08   5.590675e-08   8.320559e+01 
  6.220000e+02   5.986587e-08   7.525768e-08   9.616465e-08   5.149850e+01 
  6.240000e+02  -1.549198e-08   1.867996e-07   1.874409e-07   9.474089e+01 
