Input File: 4192-07.78d
Measure Group: FFT
Measurement: FFT 2
Num of extracted Points: 801
Start Freq: -0 Hz
Span: 1.6 kHz
FFT Lines:  800 
Window: BMH
Averaging Mode: None

    X[Hz]          R[Vpk]         I[Vpk]        Mag[Vpk]        P[deg]     
  1.840000e+02  -1.572379e-06   1.261271e-07   1.577429e-06   1.754139e+02 
  1.860000e+02  -7.009706e-07   2.913187e-08   7.015757e-07   1.776202e+02 
  1.880000e+02  -9.933582e-07   2.255655e-07   1.018646e-06   1.672066e+02 
  1.900000e+02  -1.092208e-06   3.043080e-07   1.133808e-06   1.644312e+02 
  1.920000e+02  -8.366248e-07   1.622078e-07   8.522044e-07   1.690274e+02 
  1.940000e+02  -3.199455e-07   7.572413e-08   3.287845e-07   1.666844e+02 
  1.960000e+02   1.620053e-07   2.383233e-07   2.881730e-07   5.579326e+01 
  1.980000e+02   1.277977e-07   4.015865e-07   4.214308e-07   7.234726e+01 
  2.000000e+02  -1.823913e-07   4.575922e-07   4.926025e-07   1.117317e+02 
  2.020000e+02  -2.287454e-07   6.022433e-07   6.442216e-07   1.107979e+02 
  2.040000e+02   2.245991e-08   6.522057e-07   6.525923e-07   8.802769e+01 
  2.060000e+02   3.036389e-07   3.911991e-07   4.952103e-07   5.218228e+01 
  2.080000e+02   3.860495e-07   7.169765e-08   3.926509e-07   1.052118e+01 
  2.100000e+02   3.407247e-07  -3.969012e-08   3.430286e-07  -6.644288e+00 
  2.120000e+02   4.723474e-07  -6.176573e-08   4.763686e-07  -7.449917e+00 
  2.140000e+02   7.793482e-07   1.107815e-07   7.871824e-07   8.090187e+00 
  2.160000e+02   8.837764e-07   6.258424e-07   1.082931e-06   3.530405e+01 
  2.180000e+02   5.416911e-07   7.510573e-07   9.260218e-07   5.419942e+01 
  2.200000e+02   9.237446e-08   2.730981e-07   2.882978e-07   7.131207e+01 
  2.220000e+02   2.199477e-08  -6.636984e-08   6.991942e-08  -7.166495e+01 
  2.240000e+02   1.303173e-07  -5.579162e-08   1.417579e-07  -2.317679e+01 
  2.260000e+02  -1.026782e-07   2.280158e-07   2.500680e-07   1.142426e+02 
  2.280000e+02  -4.041020e-07   5.474715e-07   6.804582e-07   1.264319e+02 
  2.300000e+02  -2.314661e-07   5.307863e-07   5.790602e-07   1.135611e+02 
  2.320000e+02   4.279726e-08   5.280178e-07   5.297493e-07   8.536614e+01 
  2.340000e+02  -1.063414e-08   7.134885e-07   7.135678e-07   9.085390e+01 
  2.360000e+02  -1.557730e-07   5.919306e-07   6.120842e-07   1.047437e+02 
  2.380000e+02  -2.385411e-07   1.855566e-07   3.022136e-07   1.421213e+02 
  2.400000e+02  -3.012624e-07   2.629969e-08   3.024082e-07   1.750108e+02 
  2.420000e+02  -3.926708e-07   3.048501e-07   4.971156e-07   1.421760e+02 
  2.440000e+02  -5.364988e-07   5.527276e-07   7.702849e-07   1.341464e+02 
  2.460000e+02  -4.852980e-07   3.409723e-07   5.931073e-07   1.449080e+02 
  2.480000e+02  -1.275693e-07  -4.731235e-08   1.360602e-07  -1.596514e+02 
  2.500000e+02   2.071601e-07  -1.023518e-07   2.310653e-07  -2.629263e+01 
  2.520000e+02   1.188409e-07   7.983037e-08   1.431644e-07   3.389090e+01 
  2.540000e+02  -3.407508e-07   6.357159e-09   3.408101e-07   1.789312e+02 
  2.560000e+02  -5.313374e-07  -1.839827e-07   5.622891e-07  -1.609009e+02 
  2.580000e+02  -9.741065e-08  -1.258435e-07   1.591396e-07  -1.277421e+02 
  2.600000e+02   4.019456e-07   7.554560e-08   4.089833e-07   1.064455e+01 
  2.620000e+02   4.444955e-07   2.581453e-07   5.140187e-07   3.014631e+01 
  2.640000e+02   1.976267e-07   2.574937e-07   3.245910e-07   5.249372e+01 
  2.660000e+02  -1.596507e-07  -1.423433e-08   1.602840e-07  -1.749050e+02 
  2.680000e+02  -4.651370e-07  -3.159112e-07   5.622742e-07  -1.458165e+02 
  2.700000e+02  -4.386958e-07  -3.646475e-07   5.704575e-07  -1.402664e+02 
  2.720000e+02  -1.727746e-07  -1.322958e-07   2.176080e-07  -1.425582e+02 
  2.740000e+02   6.428844e-09   2.186104e-07   2.187049e-07   8.831554e+01 
  2.760000e+02   6.139309e-08   4.214573e-07   4.259054e-07   8.171210e+01 
  2.780000e+02   8.155709e-08   3.765870e-07   3.853172e-07   7.778021e+01 
  2.800000e+02   6.426628e-08   2.416390e-07   2.500391e-07   7.510639e+01 
  2.820000e+02  -5.480630e-08   4.374651e-08   7.012481e-08   1.414030e+02 
  2.840000e+02  -3.671530e-07  -1.984640e-07   4.173600e-07  -1.516066e+02 
  2.860000e+02  -6.046975e-07  -1.989042e-07   6.365705e-07  -1.617923e+02 
  2.880000e+02  -4.899718e-07   5.820916e-08   4.934173e-07   1.732250e+02 
  2.900000e+02  -2.478933e-07   9.973081e-08   2.672028e-07   1.580844e+02 
  2.920000e+02  -1.260949e-07  -1.527648e-07   1.980833e-07  -1.295369e+02 
  2.940000e+02  -3.126170e-08  -2.130845e-07   2.153655e-07  -9.834634e+01 
  2.960000e+02   5.166114e-07   7.120690e-08   5.214957e-07   7.847888e+00 
  2.980000e+02   1.675585e-06   3.279901e-07   1.707385e-06   1.107541e+01 
  3.000000e+02   2.291967e-06   2.451852e-07   2.305044e-06   6.106046e+00 
  3.020000e+02   1.611466e-06  -7.393258e-08   1.613161e-06  -2.626836e+00 
  3.040000e+02   7.040634e-07  -3.133489e-07   7.706444e-07  -2.399182e+01 
  3.060000e+02   2.938040e-07  -2.594327e-07   3.919517e-07  -4.144491e+01 
  3.080000e+02   6.569715e-08   4.456916e-08   7.938844e-08   3.415309e+01 
  3.100000e+02  -1.046300e-08   2.014429e-07   2.017144e-07   9.297328e+01 
  3.120000e+02   1.179188e-07  -4.694357e-08   1.269195e-07  -2.170753e+01 
  3.140000e+02   1.258298e-07  -3.331499e-07   3.561207e-07  -6.930859e+01 
  3.160000e+02  -1.514513e-07  -2.771316e-07   3.158155e-07  -1.186564e+02 
  3.180000e+02  -4.819534e-07  -9.767921e-08   4.917522e-07  -1.685428e+02 
  3.200000e+02  -6.523567e-07  -1.252164e-07   6.642653e-07  -1.691345e+02 
  3.220000e+02  -5.983903e-07  -1.870069e-07   6.269310e-07  -1.626451e+02 
  3.240000e+02  -3.517881e-07  -9.470800e-08   3.643137e-07  -1.649321e+02 
  3.260000e+02  -7.958132e-08  -1.296473e-07   1.521236e-07  -1.215428e+02 
  3.280000e+02  -3.369899e-08  -3.585195e-07   3.600998e-07  -9.536973e+01 
  3.300000e+02  -2.297348e-07  -5.955921e-07   6.383635e-07  -1.110929e+02 
  3.320000e+02  -1.690158e-07  -8.292185e-07   8.462681e-07  -1.015205e+02 
  3.340000e+02   2.627444e-07  -8.292178e-07   8.698487e-07  -7.241877e+01 
  3.360000e+02   3.973676e-07  -4.116416e-07   5.721450e-07  -4.601081e+01 
  3.380000e+02   1.336320e-07   2.163917e-08   1.353727e-07   9.198124e+00 
  3.400000e+02  -5.653605e-09   1.490512e-07   1.491583e-07   9.217222e+01 
  3.420000e+02   9.411769e-08   1.834274e-07   2.061644e-07   6.283737e+01 
  3.440000e+02   2.512456e-07   2.536735e-07   3.570359e-07   4.527551e+01 
  3.460000e+02   2.888239e-07   2.895597e-07   4.089792e-07   4.507289e+01 
  3.480000e+02   1.492829e-07   3.370288e-07   3.686106e-07   6.610962e+01 
  3.500000e+02   9.413063e-08   3.906315e-07   4.018128e-07   7.645171e+01 
  3.520000e+02   3.532227e-07   3.093906e-07   4.695624e-07   4.121537e+01 
  3.540000e+02   7.370995e-07   1.659635e-07   7.555524e-07   1.268898e+01 
  3.560000e+02   9.898175e-07   1.694300e-07   1.004214e-06   9.713351e+00 
  3.580000e+02   1.145899e-06   2.700587e-07   1.177292e-06   1.326115e+01 
  3.600000e+02   1.253450e-06   2.824245e-07   1.284874e-06   1.269771e+01 
  3.620000e+02   1.186978e-06   1.651519e-07   1.198412e-06   7.921080e+00 
  3.640000e+02   9.163028e-07   1.381403e-07   9.266572e-07   8.573254e+00 
  3.660000e+02   5.840182e-07   4.090997e-07   7.130496e-07   3.501091e+01 
  3.680000e+02   2.651563e-07   7.115972e-07   7.593935e-07   6.956353e+01 
  3.700000e+02  -3.728508e-08   5.725666e-07   5.737793e-07   9.372579e+01 
  3.720000e+02  -2.296349e-07   3.687632e-08   2.325770e-07   1.708769e+02 
  3.740000e+02  -8.978984e-08  -4.196992e-07   4.291965e-07  -1.020757e+02 
  3.760000e+02   3.110817e-07  -5.306731e-07   6.151307e-07  -5.962107e+01 
  3.780000e+02   4.802371e-07  -3.610427e-07   6.008157e-07  -3.693588e+01 
  3.800000e+02   3.015935e-07  -8.350217e-08   3.129397e-07  -1.547581e+01 
  3.820000e+02   5.515527e-08   9.926094e-08   1.135554e-07   6.094085e+01 
  3.840000e+02  -1.240705e-07   1.293323e-07   1.792215e-07   1.338104e+02 
  3.860000e+02  -1.612183e-07   2.268087e-07   2.782688e-07   1.254057e+02 
  3.880000e+02  -2.055728e-08   4.168258e-07   4.173324e-07   9.282346e+01 
  3.900000e+02   1.869151e-07   3.304428e-07   3.796441e-07   6.050531e+01 
  3.920000e+02   2.892210e-07  -6.539809e-08   2.965227e-07  -1.274134e+01 
  3.940000e+02   1.733088e-07  -2.167712e-07   2.775350e-07  -5.135764e+01 
  3.960000e+02  -1.350768e-07   9.212353e-08   1.635007e-07   1.457057e+02 
  3.980000e+02  -4.271656e-07   3.232252e-07   5.356724e-07   1.428861e+02 
  4.000000e+02  -4.606042e-07   1.664047e-07   4.897415e-07   1.601365e+02 
  4.020000e+02  -2.513489e-07  -6.891946e-08   2.606265e-07  -1.646665e+02 
  4.040000e+02  -7.462970e-08  -1.344859e-07   1.538052e-07  -1.190270e+02 
  4.060000e+02  -8.328330e-08  -1.792776e-08   8.519103e-08  -1.678517e+02 
  4.080000e+02  -1.472101e-07   2.164741e-07   2.617859e-07   1.242171e+02 
  4.100000e+02  -9.267406e-08   3.505976e-07   3.626391e-07   1.048064e+02 
  4.120000e+02   1.010905e-07   2.936677e-07   3.105801e-07   7.100476e+01 
  4.140000e+02   2.430972e-07   2.444830e-07   3.447727e-07   4.516285e+01 
  4.160000e+02   2.190406e-07   1.063263e-07   2.434832e-07   2.589277e+01 
  4.180000e+02   1.843063e-07  -3.045047e-07   3.559381e-07  -5.881491e+01 
  4.200000e+02   1.944453e-07  -5.939767e-07   6.249938e-07  -7.187352e+01 
  4.220000e+02   1.392525e-07  -4.656706e-07   4.860457e-07  -7.335142e+01 
  4.240000e+02   8.177117e-08  -3.166001e-07   3.269895e-07  -7.551818e+01 
  4.260000e+02   1.233551e-07  -3.964783e-07   4.152247e-07  -7.271767e+01 
  4.280000e+02   1.726936e-07  -3.797090e-07   4.171355e-07  -6.554372e+01 
  4.300000e+02   1.498306e-07  -1.281276e-07   1.971443e-07  -4.053540e+01 
  4.320000e+02   3.448990e-08   7.296442e-08   8.070539e-08   6.470014e+01 
  4.340000e+02  -1.493004e-07   7.615018e-08   1.675991e-07   1.529763e+02 
  4.360000e+02  -2.283573e-07   9.161341e-10   2.283592e-07   1.797701e+02 
  4.380000e+02  -8.031999e-08  -1.308344e-07   1.535218e-07  -1.215460e+02 
  4.400000e+02   2.879801e-08  -3.057469e-07   3.071001e-07  -8.461924e+01 
  4.420000e+02  -7.709689e-08  -3.925541e-07   4.000533e-07  -1.011114e+02 
  4.440000e+02  -5.463377e-08  -3.437827e-07   3.480968e-07  -9.902990e+01 
  4.460000e+02   1.807255e-07  -2.445448e-07   3.040787e-07  -5.353456e+01 
  4.480000e+02   3.208937e-07  -2.177162e-07   3.877797e-07  -3.415565e+01 
  4.500000e+02   2.845130e-07  -1.861380e-07   3.399927e-07  -3.319407e+01 
  4.520000e+02   1.628611e-07  -8.110567e-09   1.630630e-07  -2.851004e+00 
  4.540000e+02   5.886789e-08   1.753650e-07   1.849820e-07   7.144373e+01 
  4.560000e+02   5.956462e-09   1.430139e-07   1.431379e-07   8.761504e+01 
  4.580000e+02  -8.641045e-08  -1.391704e-07   1.638145e-07  -1.218360e+02 
  4.600000e+02  -1.940275e-07  -4.143102e-07   4.574928e-07  -1.150944e+02 
  4.620000e+02  -2.255202e-07  -4.150070e-07   4.723242e-07  -1.185202e+02 
  4.640000e+02  -2.595199e-07  -3.272158e-07   4.176371e-07  -1.284185e+02 
  4.660000e+02  -3.230413e-07  -3.734189e-07   4.937584e-07  -1.308628e+02 
  4.680000e+02  -2.692181e-07  -4.013277e-07   4.832622e-07  -1.238544e+02 
  4.700000e+02  -9.674509e-08  -3.458616e-07   3.591376e-07  -1.056275e+02 
  4.720000e+02  -1.592207e-08  -2.916559e-07   2.920902e-07  -9.312478e+01 
  4.740000e+02  -6.639102e-08  -1.563572e-07   1.698686e-07  -1.130066e+02 
  4.760000e+02  -4.855102e-08  -3.091441e-09   4.864934e-08  -1.763566e+02 
  4.780000e+02  -3.806697e-08  -1.544034e-08   4.107917e-08  -1.579220e+02 
  4.800000e+02  -1.840992e-07  -1.301908e-07   2.254821e-07  -1.447329e+02 
  4.820000e+02  -2.193165e-07  -1.703232e-07   2.776864e-07  -1.421667e+02 
  4.840000e+02  -4.042289e-08  -7.240087e-08   8.292102e-08  -1.191755e+02 
  4.860000e+02   1.296793e-07   5.154461e-08   1.395477e-07   2.167671e+01 
  4.880000e+02   2.806740e-07   1.134170e-07   3.027231e-07   2.200305e+01 
  4.900000e+02   4.393571e-07   1.650729e-07   4.693440e-07   2.059193e+01 
  4.920000e+02   5.335884e-07   2.293349e-07   5.807849e-07   2.325791e+01 
  4.940000e+02   5.708681e-07   2.456953e-07   6.214954e-07   2.328651e+01 
  4.960000e+02   5.294202e-07   2.187513e-07   5.728332e-07   2.244994e+01 
  4.980000e+02   3.914637e-07   2.374064e-07   4.578271e-07   3.123506e+01 
  5.000000e+02   2.447576e-07   2.715748e-07   3.655942e-07   4.797315e+01 
  5.020000e+02   2.346562e-07   1.729723e-07   2.915183e-07   3.639507e+01 
  5.040000e+02   3.362387e-07  -1.065251e-07   3.527096e-07  -1.757893e+01 
  5.060000e+02   3.610981e-07  -4.005462e-07   5.392857e-07  -4.796489e+01 
  5.080000e+02   2.968159e-07  -4.634785e-07   5.503744e-07  -5.736412e+01 
  5.100000e+02   2.582404e-07  -3.203737e-07   4.114941e-07  -5.112910e+01 
  5.120000e+02   2.193895e-07  -2.216493e-07   3.118656e-07  -4.529356e+01 
  5.140000e+02   1.368241e-07  -1.977580e-07   2.404768e-07  -5.532156e+01 
  5.160000e+02   1.274100e-07  -1.086110e-07   1.674206e-07  -4.044603e+01 
  5.180000e+02   1.975132e-07  -8.435324e-09   1.976932e-07  -2.445482e+00 
  5.200000e+02   8.993121e-08  -5.057414e-09   9.007330e-08  -3.218722e+00 
  5.220000e+02  -1.852270e-07  -1.026275e-08   1.855111e-07  -1.768287e+02 
  5.240000e+02  -2.466817e-07   1.321079e-07   2.798292e-07   1.518292e+02 
  5.260000e+02  -8.754792e-08   3.478868e-07   3.587337e-07   1.041255e+02 
  5.280000e+02   2.628016e-08   3.693945e-07   3.703281e-07   8.593060e+01 
  5.300000e+02   5.215875e-08   1.902293e-07   1.972504e-07   7.466697e+01 
  5.320000e+02   6.796006e-08   4.950434e-08   8.407883e-08   3.607082e+01 
  5.340000e+02   1.721039e-07  -5.738745e-10   1.721048e-07  -1.910501e-01 
  5.360000e+02   2.254928e-07  -6.658510e-08   2.351183e-07  -1.645118e+01 
  5.380000e+02  -5.138329e-08  -1.467546e-07   1.554900e-07  -1.092967e+02 
  5.400000e+02  -4.473105e-07  -2.138643e-07   4.958071e-07  -1.544470e+02 
  5.420000e+02  -5.337706e-07  -2.806192e-07   6.030407e-07  -1.522677e+02 
  5.440000e+02  -3.138055e-07  -2.836237e-07   4.229850e-07  -1.378921e+02 
  5.460000e+02  -1.039731e-07  -1.974585e-07   2.231597e-07  -1.177693e+02 
  5.480000e+02  -1.804411e-07  -8.639332e-08   2.000570e-07  -1.544154e+02 
  5.500000e+02  -4.164379e-07   8.793158e-09   4.165308e-07   1.787904e+02 
  5.520000e+02  -4.907249e-07  -1.161080e-08   4.908622e-07  -1.786446e+02 
  5.540000e+02  -3.878256e-07  -2.230940e-07   4.474144e-07  -1.500906e+02 
  5.560000e+02  -2.059674e-07  -4.229315e-07   4.704185e-07  -1.159661e+02 
  5.580000e+02   2.293183e-08  -3.546388e-07   3.553795e-07  -8.630025e+01 
  5.600000e+02   1.611971e-07  -1.564753e-08   1.619548e-07  -5.544373e+00 
  5.620000e+02   1.262604e-07   3.789574e-07   3.994376e-07   7.157304e+01 
  5.640000e+02  -5.944203e-09   5.184590e-07   5.184930e-07   9.065687e+01 
  5.660000e+02  -1.442700e-07   3.521331e-07   3.805411e-07   1.122791e+02 
  5.680000e+02  -1.676766e-07   1.296026e-07   2.119252e-07   1.422984e+02 
  5.700000e+02  -1.207510e-07  -5.061350e-08   1.309295e-07  -1.572587e+02 
  5.720000e+02  -1.703288e-07  -1.886151e-07   2.541408e-07  -1.320836e+02 
  5.740000e+02  -2.123692e-07  -2.325492e-07   3.149283e-07  -1.324030e+02 
  5.760000e+02  -1.327862e-07  -1.616239e-07   2.091757e-07  -1.294057e+02 
  5.780000e+02  -4.291518e-08  -4.652553e-08   6.329564e-08  -1.326884e+02 
  5.800000e+02   7.767545e-08   1.159764e-08   7.853649e-08   8.492037e+00 
  5.820000e+02   2.706416e-07   3.724215e-08   2.731920e-07   7.835085e+00 
  5.840000e+02   2.854806e-07   4.962038e-08   2.897608e-07   9.860271e+00 
  5.860000e+02  -3.198756e-08   1.211548e-07   1.253064e-07   1.047899e+02 
  5.880000e+02  -3.662223e-07   2.830114e-07   4.628328e-07   1.423036e+02 
  5.900000e+02  -3.325469e-07   3.297960e-07   4.683512e-07   1.352380e+02 
  5.920000e+02  -2.433303e-08   1.976162e-07   1.991086e-07   9.701965e+01 
  5.940000e+02   1.795068e-07   2.656302e-09   1.795265e-07   8.477883e-01 
  5.960000e+02   1.577665e-07  -1.465690e-07   2.153433e-07  -4.289286e+01 
  5.980000e+02   6.355844e-08  -8.427075e-08   1.055520e-07  -5.297577e+01 
  6.000000e+02  -1.218825e-08   1.515564e-07   1.520457e-07   9.459786e+01 
  6.020000e+02  -6.557585e-08   2.070769e-07   2.172119e-07   1.075716e+02 
  6.040000e+02  -1.361510e-07   1.030489e-08   1.365404e-07   1.756717e+02 
  6.060000e+02  -3.107658e-07  -1.307352e-07   3.371455e-07  -1.571841e+02 
  6.080000e+02  -4.822976e-07  -8.310638e-08   4.894054e-07  -1.702232e+02 
  6.100000e+02  -4.600995e-07   3.479920e-08   4.614136e-07   1.756747e+02 
  6.120000e+02  -2.190501e-07   3.829138e-08   2.223717e-07   1.700845e+02 
  6.140000e+02   1.290141e-07  -3.864323e-08   1.346772e-07  -1.667438e+01 
  6.160000e+02   3.086076e-07  -2.398195e-09   3.086169e-07  -4.452376e-01 
  6.180000e+02   1.300532e-07   1.198780e-07   1.768744e-07   4.266865e+01 
  6.200000e+02  -2.410916e-07   1.814100e-07   3.017196e-07   1.430403e+02 
  6.220000e+02  -4.686803e-07   1.045137e-07   4.801919e-07   1.674290e+02 
  6.240000e+02  -3.999782e-07  -5.107565e-08   4.032261e-07  -1.727229e+02 
  6.260000e+02  -1.804152e-07  -1.616897e-07   2.422668e-07  -1.381330e+02 
  6.280000e+02  -2.112678e-08  -1.908148e-07   1.919808e-07  -9.631799e+01 
