Input File: 4192-03.78d
Measure Group: FFT
Measurement: FFT 2
Num of extracted Points: 801
Start Freq: -0 Hz
Span: 1.6 kHz
FFT Lines:  800 
Window: BMH
Averaging Mode: None

    X[Hz]          R[Vpk]         I[Vpk]        Mag[Vpk]        P[deg]     
  1.980000e+02  -9.543335e-08  -3.774935e-07   3.893698e-07  -1.041876e+02 
  2.000000e+02  -1.301310e-07  -2.638449e-07   2.941908e-07  -1.162530e+02 
  2.020000e+02  -1.686482e-09  -2.216083e-07   2.216147e-07  -9.043602e+01 
  2.040000e+02   3.572745e-07  -2.603351e-07   4.420627e-07  -3.607969e+01 
  2.060000e+02   6.009496e-07  -1.985256e-07   6.328924e-07  -1.828114e+01 
  2.080000e+02   1.280418e-07   7.949074e-09   1.282883e-07   3.552469e+00 
  2.100000e+02  -8.174246e-07  -5.732338e-08   8.194321e-07  -1.759886e+02 
  2.120000e+02  -1.405511e-06  -2.380106e-07   1.425521e-06  -1.703887e+02 
  2.140000e+02  -1.146801e-06  -2.727882e-07   1.178798e-06  -1.666198e+02 
  2.160000e+02  -5.056471e-07  -3.241593e-08   5.066851e-07  -1.763319e+02 
  2.180000e+02  -2.337542e-07   2.335196e-07   3.304125e-07   1.350288e+02 
  2.200000e+02  -2.015526e-07   3.767389e-07   4.272653e-07   1.181464e+02 
  2.220000e+02  -3.266232e-08   1.724245e-07   1.754908e-07   1.007264e+02 
  2.240000e+02   4.164570e-07  -1.148621e-07   4.320067e-07  -1.541928e+01 
  2.260000e+02   4.316722e-07  -3.771933e-07   5.732501e-07  -4.114682e+01 
  2.280000e+02  -9.662068e-09  -7.153338e-07   7.153991e-07  -9.077384e+01 
  2.300000e+02  -2.947835e-07  -7.866801e-07   8.400970e-07  -1.105419e+02 
  2.320000e+02  -2.377882e-08  -4.204696e-07   4.211414e-07  -9.323679e+01 
  2.340000e+02   2.587148e-07   1.556388e-07   3.019218e-07   3.103046e+01 
  2.360000e+02   3.981920e-07   5.028240e-07   6.413960e-07   5.162389e+01 
  2.380000e+02   5.086038e-07   7.330602e-07   8.922192e-07   5.524673e+01 
  2.400000e+02   6.241235e-07   7.467026e-07   9.731880e-07   5.010979e+01 
  2.420000e+02   7.939394e-07   7.803137e-07   1.113207e-06   4.450410e+01 
  2.440000e+02   9.727272e-07   5.591482e-07   1.121983e-06   2.989137e+01 
  2.460000e+02   1.032349e-06   2.247288e-07   1.056526e-06   1.228094e+01 
  2.480000e+02   4.811247e-07   7.273026e-08   4.865909e-07   8.596155e+00 
  2.500000e+02  -5.457585e-08  -4.418889e-08   7.022237e-08  -1.410036e+02 
  2.520000e+02  -2.486154e-07  -1.588758e-07   2.950443e-07  -1.474197e+02 
  2.540000e+02  -3.631903e-07  -1.543956e-07   3.946456e-07  -1.569692e+02 
  2.560000e+02  -5.284921e-07   6.846963e-09   5.285365e-07   1.792577e+02 
  2.580000e+02  -1.946607e-07   6.155295e-08   2.041606e-07   1.624527e+02 
  2.600000e+02   4.119015e-07   1.288697e-07   4.315904e-07   1.737309e+01 
  2.620000e+02   8.338008e-07   1.630946e-08   8.339603e-07   1.120584e+00 
  2.640000e+02   9.815118e-07  -4.918816e-08   9.827436e-07  -2.868960e+00 
  2.660000e+02   7.976967e-07  -5.331726e-08   7.994765e-07  -3.823905e+00 
  2.680000e+02   4.001331e-07   1.366666e-07   4.228289e-07   1.885775e+01 
  2.700000e+02  -5.876358e-08   3.395174e-07   3.445652e-07   9.981945e+01 
  2.720000e+02  -2.210674e-07   3.082033e-07   3.792888e-07   1.256510e+02 
  2.740000e+02  -1.924396e-07  -1.299366e-07   2.321993e-07  -1.459725e+02 
  2.760000e+02   1.512241e-07  -5.542322e-07   5.744929e-07  -7.473815e+01 
  2.780000e+02   4.664829e-07  -5.521608e-07   7.228332e-07  -4.980782e+01 
  2.800000e+02   5.971706e-07  -3.793448e-07   7.074710e-07  -3.242521e+01 
  2.820000e+02   3.221220e-07  -3.294713e-07   4.607753e-07  -4.564621e+01 
  2.840000e+02  -6.954357e-08  -4.169647e-07   4.227243e-07  -9.946893e+01 
  2.860000e+02  -1.709814e-07  -1.209728e-07   2.094494e-07  -1.447198e+02 
  2.880000e+02  -5.219873e-08   2.662913e-07   2.713591e-07   1.010906e+02 
  2.900000e+02   1.795437e-07   3.934030e-07   4.324372e-07   6.546869e+01 
  2.920000e+02   3.094240e-07   2.949891e-07   4.275065e-07   4.363189e+01 
  2.940000e+02   2.753832e-07   3.270298e-07   4.275329e-07   4.990015e+01 
  2.960000e+02  -2.921497e-07   6.209034e-07   6.862015e-07   1.151981e+02 
  2.980000e+02  -1.541674e-06   1.080194e-06   1.882439e-06   1.449825e+02 
  3.000000e+02  -2.332517e-06   1.324594e-06   2.682384e-06   1.504085e+02 
  3.020000e+02  -1.465905e-06   9.508435e-07   1.747278e-06   1.470310e+02 
  3.040000e+02  -3.749886e-07   4.745114e-07   6.047954e-07   1.283180e+02 
  3.060000e+02  -1.520718e-07   1.867822e-07   2.408598e-07   1.291513e+02 
  3.080000e+02  -9.128392e-08   2.242157e-07   2.420856e-07   1.121525e+02 
  3.100000e+02   9.811865e-08   2.209300e-07   2.417381e-07   6.605320e+01 
  3.120000e+02   4.069919e-07   3.041163e-08   4.081265e-07   4.273366e+00 
  3.140000e+02   5.315232e-07  -5.460158e-08   5.343203e-07  -5.865228e+00 
  3.160000e+02   2.799564e-07   2.364225e-07   3.664303e-07   4.018101e+01 
  3.180000e+02  -2.258165e-07   4.465226e-07   5.003754e-07   1.168267e+02 
  3.200000e+02  -5.192813e-07   1.086662e-07   5.305293e-07   1.681807e+02 
  3.220000e+02  -7.758390e-07  -3.559668e-07   8.536032e-07  -1.553536e+02 
  3.240000e+02  -8.490861e-07  -7.454061e-07   1.129857e-06  -1.387203e+02 
  3.260000e+02  -6.665991e-07  -9.087568e-07   1.127029e-06  -1.262611e+02 
  3.280000e+02  -4.711463e-07  -8.845411e-07   1.002193e-06  -1.180418e+02 
  3.300000e+02  -2.587638e-07  -4.936044e-07   5.573186e-07  -1.176650e+02 
  3.320000e+02  -1.930730e-07  -7.538656e-08   2.072687e-07  -1.586715e+02 
  3.340000e+02  -1.668058e-07  -7.910345e-10   1.668077e-07  -1.797283e+02 
  3.360000e+02  -2.631146e-07  -3.100977e-07   4.066816e-07  -1.303142e+02 
  3.380000e+02  -3.042596e-07  -6.443527e-07   7.125758e-07  -1.152764e+02 
  3.400000e+02  -3.699705e-07  -5.789985e-07   6.871080e-07  -1.225779e+02 
  3.420000e+02  -2.522299e-07  -3.878332e-07   4.626386e-07  -1.230382e+02 
  3.440000e+02  -2.580277e-07  -2.552434e-07   3.629428e-07  -1.353108e+02 
  3.460000e+02  -2.639912e-07  -2.569523e-07   3.683963e-07  -1.357741e+02 
  3.480000e+02  -6.515544e-08  -6.302997e-08   9.065323e-08  -1.359499e+02 
  3.500000e+02   9.243568e-08  -1.739838e-08   9.405881e-08  -1.065958e+01 
  3.520000e+02   1.069959e-07   1.527028e-07   1.864571e-07   5.498181e+01 
  3.540000e+02  -6.467327e-08   1.038369e-07   1.223304e-07   1.219161e+02 
  3.560000e+02  -3.856896e-08  -2.367437e-07   2.398648e-07  -9.925301e+01 
  3.580000e+02   7.102697e-08  -6.399346e-07   6.438642e-07  -8.366660e+01 
  3.600000e+02   3.129347e-07  -5.971929e-07   6.742162e-07  -6.234504e+01 
  3.620000e+02   7.247622e-08  -3.605715e-07   3.677833e-07  -7.863477e+01 
  3.640000e+02  -4.810329e-07  -8.217305e-07   9.521731e-07  -1.203443e+02 
  3.660000e+02  -7.627083e-07  -1.509875e-06   1.691581e-06  -1.168005e+02 
  3.680000e+02  -2.157329e-07  -1.357228e-06   1.374267e-06  -9.903166e+01 
  3.700000e+02   3.228632e-07  -3.657142e-07   4.878397e-07  -4.856099e+01 
  3.720000e+02   4.661166e-07   3.107280e-07   5.601933e-07   3.368867e+01 
  3.740000e+02   2.618092e-07   8.781322e-07   9.163297e-07   7.339841e+01 
  3.760000e+02  -3.723175e-07   1.029782e-06   1.095021e-06   1.098774e+02 
  3.780000e+02  -7.246642e-07   6.862061e-07   9.980065e-07   1.365614e+02 
  3.800000e+02  -5.707154e-07   1.361957e-07   5.867412e-07   1.665780e+02 
  3.820000e+02  -3.535216e-08  -8.947611e-08   9.620680e-08  -1.115591e+02 
  3.840000e+02  -1.784392e-07   3.027272e-07   3.514033e-07   1.205167e+02 
  3.860000e+02  -3.528050e-06   6.367623e-07   3.585053e-06   1.697691e+02 
  3.880000e+02  -9.867524e-06  -2.406368e-06   1.015670e-05  -1.662949e+02 
  3.900000e+02  -1.027960e-05  -6.873682e-06   1.236599e-05  -1.462305e+02 
  3.920000e+02  -4.204765e-06  -5.688859e-06   7.074120e-06  -1.264689e+02 
  3.940000e+02  -5.327687e-07  -1.841419e-06   1.916942e-06  -1.061365e+02 
  3.960000e+02   2.125438e-07  -6.428609e-07   6.770857e-07  -7.170498e+01 
  3.980000e+02   1.253284e-06   7.347392e-08   1.255436e-06   3.355132e+00 
  4.000000e+02   6.693987e-07   1.288891e-06   1.452355e-06   6.255442e+01 
  4.020000e+02  -6.116646e-07   8.200200e-07   1.023018e-06   1.267198e+02 
  4.040000e+02  -1.709013e-07   2.919099e-07   3.382582e-07   1.203472e+02 
  4.060000e+02  -5.614669e-06  -4.855875e-06   7.423209e-06  -1.391449e+02 
  4.080000e+02   1.455002e-05  -8.846823e-05   8.965674e-05  -8.066040e+01 
  4.100000e+02   2.182460e-04  -2.669512e-04   3.448105e-04  -5.073227e+01 
  4.120000e+02   5.004791e-04  -2.718105e-04   5.695263e-04  -2.850641e+01 
  4.140000e+02   4.406402e-04  -6.154557e-05   4.449176e-04  -7.951237e+00 
  4.160000e+02   1.514098e-04   4.052008e-05   1.567380e-04   1.498233e+01 
  4.180000e+02   1.295420e-05   1.428898e-05   1.928695e-05   4.780496e+01 
  4.200000e+02   5.645521e-08   4.177316e-07   4.215293e-07   8.230327e+01 
  4.220000e+02   5.809153e-07  -1.614078e-07   6.029221e-07  -1.552799e+01 
  4.240000e+02   1.138629e-06  -7.899980e-07   1.385848e-06  -3.475349e+01 
  4.260000e+02   1.072630e-06  -1.883205e-07   1.089036e-06  -9.957867e+00 
  4.280000e+02   2.009395e-07   3.642463e-07   4.159953e-07   6.111630e+01 
  4.300000e+02  -7.743720e-07  -5.326130e-07   9.398557e-07  -1.454798e+02 
  4.320000e+02  -1.037295e-06  -5.864023e-06   5.955061e-06  -1.000313e+02 
  4.340000e+02   3.328359e-06  -1.399711e-05   1.438739e-05  -7.662411e+01 
  4.360000e+02   8.563187e-06  -1.325019e-05   1.577643e-05  -5.712666e+01 
  4.380000e+02   6.561553e-06  -5.022791e-06   8.263317e-06  -3.743362e+01 
  4.400000e+02   1.832137e-06  -5.183276e-07   1.904046e-06  -1.579667e+01 
  4.420000e+02   1.180408e-07  -1.127323e-07   1.632244e-07  -4.368224e+01 
  4.440000e+02  -1.740669e-07  -3.196576e-08   1.769777e-07  -1.695941e+02 
  4.460000e+02  -3.574022e-07  -6.713213e-08   3.636524e-07  -1.693619e+02 
  4.480000e+02  -3.572088e-07  -1.270741e-07   3.791384e-07  -1.604174e+02 
  4.500000e+02  -3.805530e-07  -8.287790e-08   3.894731e-07  -1.677138e+02 
  4.520000e+02  -3.627034e-07   1.751632e-07   4.027852e-07   1.542224e+02 
  4.540000e+02  -6.786611e-07   2.332983e-07   7.176412e-07   1.610289e+02 
  4.560000e+02  -1.422505e-06  -6.582570e-07   1.567425e-06  -1.551679e+02 
  4.580000e+02  -1.619285e-06  -1.742211e-06   2.378525e-06  -1.329057e+02 
  4.600000e+02  -8.965948e-07  -1.509896e-06   1.756038e-06  -1.207024e+02 
  4.620000e+02  -2.845288e-07  -5.552415e-07   6.238989e-07  -1.171325e+02 
  4.640000e+02  -1.544767e-07  -2.001589e-07   2.528371e-07  -1.276599e+02 
  4.660000e+02  -2.064562e-07  -2.251839e-07   3.055028e-07  -1.325157e+02 
  4.680000e+02  -2.462511e-07  -2.041296e-07   3.198570e-07  -1.403430e+02 
  4.700000e+02  -1.019682e-07  -1.829566e-07   2.094532e-07  -1.191325e+02 
  4.720000e+02   2.753783e-08  -2.849235e-07   2.862512e-07  -8.447951e+01 
  4.740000e+02   1.384655e-07  -4.174364e-07   4.398021e-07  -7.164909e+01 
  4.760000e+02   1.898996e-07  -2.912087e-07   3.476555e-07  -5.689130e+01 
  4.780000e+02   9.221875e-08  -1.490395e-07   1.752628e-07  -5.825269e+01 
  4.800000e+02  -9.529130e-08  -4.506310e-08   1.054093e-07  -1.546906e+02 
  4.820000e+02  -2.014700e-07  -5.921076e-10   2.014709e-07  -1.798316e+02 
  4.840000e+02  -8.693878e-08  -3.669746e-08   9.436660e-08  -1.571151e+02 
  4.860000e+02   4.090197e-08  -1.635779e-07   1.686141e-07  -7.596128e+01 
  4.880000e+02   1.673091e-07  -2.443211e-07   2.961167e-07  -5.559697e+01 
  4.900000e+02   3.189598e-07  -2.996922e-07   4.376651e-07  -4.321613e+01 
  4.920000e+02   4.424941e-07  -2.849870e-07   5.263256e-07  -3.278344e+01 
  4.940000e+02   2.721999e-07  -1.087895e-07   2.931347e-07  -2.178499e+01 
  4.960000e+02   1.417219e-07   1.571440e-07   2.116113e-07   4.795396e+01 
  4.980000e+02   1.081658e-07   5.194445e-07   5.305869e-07   7.823718e+01 
  5.000000e+02  -1.893704e-08   5.895047e-07   5.898088e-07   9.183991e+01 
  5.020000e+02  -5.312051e-08   3.369871e-07   3.411482e-07   9.895802e+01 
  5.040000e+02  -7.077658e-09  -1.232122e-08   1.420935e-08  -1.198743e+02 
  5.060000e+02   1.527449e-07  -2.212060e-07   2.688179e-07  -5.537454e+01 
  5.080000e+02   4.352071e-07  -2.138067e-07   4.848902e-07  -2.616377e+01 
  5.100000e+02   7.536177e-07  -1.747771e-07   7.736191e-07  -1.305706e+01 
  5.120000e+02   8.056759e-07  -1.475254e-07   8.190711e-07  -1.037635e+01 
  5.140000e+02   5.698691e-07  -1.156727e-07   5.814903e-07  -1.147408e+01 
  5.160000e+02   4.930533e-08  -1.255442e-07   1.348791e-07  -6.855843e+01 
  5.180000e+02  -2.632512e-07  -4.204551e-07   4.960682e-07  -1.220511e+02 
  5.200000e+02   2.797320e-07   3.248261e-08   2.816117e-07   6.623548e+00 
  5.220000e+02  -9.559715e-09   1.559778e-06   1.559808e-06   9.035115e+01 
  5.240000e+02  -1.767876e-06   1.246817e-06   2.163317e-06   1.448061e+02 
  5.260000e+02  -1.774464e-06  -9.707202e-07   2.022627e-06  -1.513191e+02 
  5.280000e+02  -3.338021e-07  -1.243356e-06   1.287384e-06  -1.050278e+02 
  5.300000e+02  -1.983946e-07  -3.011714e-07   3.606447e-07  -1.233746e+02 
  5.320000e+02  -4.002963e-07   8.737943e-08   4.097222e-07   1.676862e+02 
  5.340000e+02  -4.055430e-07   2.738241e-07   4.893309e-07   1.459726e+02 
  5.360000e+02  -9.407886e-08   1.476033e-07   1.750359e-07   1.225125e+02 
  5.380000e+02   4.568701e-07   1.727510e-07   4.884395e-07   2.071253e+01 
  5.400000e+02   4.436259e-07   2.714133e-07   5.200664e-07   3.145857e+01 
  5.420000e+02  -1.823551e-07   7.385566e-08   1.967436e-07   1.579515e+02 
  5.440000e+02  -7.452851e-07  -2.581390e-07   7.887241e-07  -1.608958e+02 
  5.460000e+02  -9.719923e-07  -1.568176e-07   9.845612e-07  -1.708351e+02 
  5.480000e+02  -1.051336e-06  -2.607665e-09   1.051339e-06  -1.798579e+02 
  5.500000e+02  -6.690909e-07  -2.788318e-08   6.696716e-07  -1.776137e+02 
  5.520000e+02  -4.035228e-07  -6.200343e-08   4.082586e-07  -1.712645e+02 
  5.540000e+02  -2.444430e-07  -1.983892e-07   3.148184e-07  -1.409373e+02 
  5.560000e+02  -2.506111e-07   1.709698e-07   3.033753e-07   1.456977e+02 
  5.580000e+02  -7.282722e-07   7.217354e-07   1.025321e-06   1.352583e+02 
  5.600000e+02  -1.122663e-06   5.310825e-07   1.241943e-06   1.546832e+02 
  5.620000e+02  -6.400452e-07  -2.277053e-07   6.793435e-07  -1.604162e+02 
  5.640000e+02  -7.361671e-08  -2.948194e-07   3.038715e-07  -1.040201e+02 
  5.660000e+02  -5.736898e-08  -2.912373e-07   2.968339e-07  -1.011436e+02 
  5.680000e+02  -3.862889e-08  -2.954578e-07   2.979723e-07  -9.744874e+01 
  5.700000e+02  -1.307134e-07  -2.001401e-07   2.390440e-07  -1.231489e+02 
  5.720000e+02   7.747888e-08   3.098792e-08   8.344596e-08   2.179909e+01 
  5.740000e+02   2.711196e-07   2.226126e-07   3.508022e-07   3.938895e+01 
  5.760000e+02   2.577480e-07   1.982238e-07   3.251565e-07   3.756246e+01 
  5.780000e+02  -9.578189e-08   1.952967e-10   9.578209e-08   1.798832e+02 
  5.800000e+02  -2.542528e-08  -1.625928e-07   1.645688e-07  -9.888758e+01 
  5.820000e+02   1.575770e-07   5.078270e-09   1.576588e-07   1.845846e+00 
  5.840000e+02   2.284037e-07  -1.000794e-07   2.493675e-07  -2.366154e+01 
  5.860000e+02   1.570727e-07  -1.774460e-08   1.580719e-07  -6.445412e+00 
  5.880000e+02  -8.389680e-08   2.008754e-07   2.176915e-07   1.126681e+02 
  5.900000e+02  -1.177291e-07   4.273831e-07   4.433018e-07   1.054010e+02 
  5.920000e+02   1.032294e-08   2.756059e-07   2.757992e-07   8.785496e+01 
  5.940000e+02   2.031035e-07   1.609408e-08   2.037401e-07   4.530696e+00 
  5.960000e+02   1.315507e-07  -1.303387e-07   1.851858e-07  -4.473483e+01 
  5.980000e+02   1.854309e-07  -1.064055e-07   2.137914e-07  -2.984843e+01 
  6.000000e+02   9.746480e-08  -2.452386e-08   1.005028e-07  -1.412344e+01 
  6.020000e+02   5.507579e-08  -1.154146e-07   1.278823e-07  -6.448954e+01 
  6.040000e+02   5.917319e-09  -9.849312e-08   9.867071e-08  -8.656188e+01 
  6.060000e+02  -2.769841e-08  -1.928330e-07   1.948121e-07  -9.817402e+01 
  6.080000e+02  -1.968574e-07  -1.602392e-07   2.538296e-07  -1.408549e+02 
  6.100000e+02  -3.586778e-07  -1.608499e-07   3.930934e-07  -1.558460e+02 
  6.120000e+02  -2.828719e-07   2.533125e-08   2.840038e-07   1.748828e+02 
  6.140000e+02  -1.502377e-07   1.194354e-07   1.919275e-07   1.415161e+02 
  6.160000e+02   5.556209e-08   2.803548e-07   2.858075e-07   7.879009e+01 
  6.180000e+02   4.621203e-08   3.210141e-07   3.243233e-07   8.180817e+01 
  6.200000e+02   2.970843e-08   3.122784e-07   3.136884e-07   8.456555e+01 
  6.220000e+02  -1.131603e-07   2.816738e-07   3.035546e-07   1.118874e+02 
  6.240000e+02  -6.350065e-08   1.903246e-07   2.006385e-07   1.084510e+02 
  6.260000e+02   7.064002e-09   8.856556e-08   8.884682e-08   8.543973e+01 
