Input File: 4192-05.78d
Measure Group: FFT
Measurement: FFT 2
Num of extracted Points: 801
Start Freq: -0 Hz
Span: 1.6 kHz
FFT Lines:  800 
Window: BMH
Averaging Mode: None

    X[Hz]          R[Vpk]         I[Vpk]        Mag[Vpk]        P[deg]     
  7.200000e+01   6.070570e-08  -8.255084e-07   8.277374e-07  -8.579419e+01 
  7.400000e+01   5.879348e-07  -8.212853e-07   1.010038e-06  -5.440220e+01 
  7.600000e+01   5.044144e-07   5.435883e-07   7.415673e-07   4.714069e+01 
  7.800000e+01  -4.651091e-07   2.243081e-06   2.290794e-06   1.017144e+02 
  8.000000e+01  -1.366186e-06   2.748643e-06   3.069446e-06   1.164292e+02 
  8.200000e+01  -1.219481e-06   2.448368e-06   2.735258e-06   1.164769e+02 
  8.400000e+01  -4.328751e-07   1.955189e-06   2.002534e-06   1.024838e+02 
  8.600000e+01   2.490765e-07   1.257662e-06   1.282089e-06   7.879768e+01 
  8.800000e+01   7.938787e-07   1.029543e-06   1.300078e-06   5.236426e+01 
  9.000000e+01   8.404678e-07   1.318171e-06   1.563317e-06   5.747835e+01 
  9.200000e+01  -6.912182e-08   8.719770e-07   8.747124e-07   9.453236e+01 
  9.400000e+01  -8.000484e-07  -4.655766e-07   9.256560e-07  -1.498033e+02 
  9.600000e+01  -4.831386e-07  -1.229618e-06   1.321130e-06  -1.114507e+02 
  9.800000e+01   1.902527e-07  -6.763374e-07   7.025869e-07  -7.428878e+01 
  1.000000e+02   9.412198e-07   1.844167e-07   9.591164e-07   1.108574e+01 
  1.020000e+02   1.435636e-06   1.062514e-08   1.435675e-06   4.240383e-01 
  1.040000e+02   1.258172e-06  -6.552074e-07   1.418554e-06  -2.750875e+01 
  1.060000e+02   9.900324e-07  -3.256257e-07   1.042207e-06  -1.820625e+01 
  1.080000e+02   1.080792e-06   2.146700e-07   1.101905e-06   1.123404e+01 
  1.100000e+02   1.173518e-06  -4.995049e-08   1.174580e-06  -2.437310e+00 
  1.120000e+02   1.080127e-06   9.759778e-08   1.084527e-06   5.163093e+00 
  1.140000e+02   1.028397e-06   7.829537e-07   1.292524e-06   3.728325e+01 
  1.160000e+02   7.575454e-07   8.782547e-07   1.159830e-06   4.922033e+01 
  1.180000e+02   1.674246e-07   6.560632e-07   6.770893e-07   7.568391e+01 
  1.200000e+02  -3.118033e-07   4.026275e-07   5.092447e-07   1.277550e+02 
  1.220000e+02  -5.068450e-07  -3.476536e-07   6.146177e-07  -1.455531e+02 
  1.240000e+02  -5.450831e-07  -9.246089e-07   1.073321e-06  -1.205206e+02 
  1.260000e+02  -7.198217e-07  -4.186513e-07   8.327137e-07  -1.498175e+02 
  1.280000e+02  -6.840614e-07   2.950793e-07   7.449911e-07   1.566664e+02 
  1.300000e+02   1.083114e-07  -4.526007e-08   1.173875e-07  -2.267859e+01 
  1.320000e+02   9.575920e-07  -9.830666e-07   1.372371e-06  -4.575206e+01 
  1.340000e+02   9.911812e-07  -1.264058e-06   1.606326e-06  -5.189907e+01 
  1.360000e+02   5.335909e-07  -9.697670e-07   1.106873e-06  -6.117926e+01 
  1.380000e+02   3.311186e-07  -8.863288e-07   9.461597e-07  -6.951509e+01 
  1.400000e+02   7.006357e-07  -1.121944e-06   1.322743e-06  -5.801590e+01 
  1.420000e+02   1.101692e-06  -1.317997e-06   1.717801e-06  -5.010830e+01 
  1.440000e+02   5.214388e-07  -1.151150e-06   1.263743e-06  -6.563081e+01 
  1.460000e+02  -7.371075e-07  -6.036897e-07   9.527690e-07  -1.406826e+02 
  1.480000e+02  -1.429034e-06   1.705661e-07   1.439177e-06   1.731935e+02 
  1.500000e+02  -1.161465e-06   8.854905e-07   1.460512e-06   1.426784e+02 
  1.520000e+02  -2.971065e-07   1.022757e-06   1.065037e-06   1.061983e+02 
  1.540000e+02   4.699682e-07   4.345065e-07   6.400516e-07   4.275476e+01 
  1.560000e+02   3.909494e-07   1.043193e-08   3.910885e-07   1.528494e+00 
  1.580000e+02  -1.319420e-07   5.258231e-07   5.421242e-07   1.040861e+02 
  1.600000e+02   1.465258e-08   1.245903e-06   1.245990e-06   8.932619e+01 
  1.620000e+02   7.581227e-07   1.275109e-06   1.483459e-06   5.926617e+01 
  1.640000e+02   1.253702e-06   8.455551e-07   1.512194e-06   3.399757e+01 
  1.660000e+02   1.152802e-06   5.261346e-07   1.267190e-06   2.453178e+01 
  1.680000e+02   6.979199e-07   4.612182e-07   8.365491e-07   3.345860e+01 
  1.700000e+02   1.043135e-07   3.842977e-07   3.982035e-07   7.481358e+01 
  1.720000e+02  -4.573147e-07   2.178688e-07   5.065605e-07   1.545264e+02 
  1.740000e+02  -5.406646e-07  -8.601360e-09   5.407330e-07  -1.790886e+02 
  1.760000e+02   7.787870e-09  -1.266878e-06   1.266902e-06  -8.964779e+01 
  1.780000e+02   9.728831e-07  -4.440880e-06   4.546198e-06  -7.764317e+01 
  1.800000e+02   1.525152e-06  -6.568134e-06   6.742884e-06  -7.692731e+01 
  1.820000e+02   7.903161e-07  -4.741430e-06   4.806845e-06  -8.053676e+01 
  1.840000e+02  -4.315291e-07  -1.950871e-06   1.998028e-06  -1.024729e+02 
  1.860000e+02  -9.404627e-07  -8.453384e-07   1.264542e-06  -1.380491e+02 
  1.880000e+02  -8.319947e-07  -3.143524e-07   8.894001e-07  -1.593019e+02 
  1.900000e+02  -7.430578e-07   1.713923e-07   7.625682e-07   1.670114e+02 
  1.920000e+02  -8.504891e-07   1.947937e-07   8.725115e-07   1.670996e+02 
  1.940000e+02  -8.420622e-07   6.832345e-09   8.420899e-07   1.795351e+02 
  1.960000e+02  -8.794837e-07  -3.267616e-08   8.800905e-07  -1.778722e+02 
  1.980000e+02  -1.023221e-06  -6.782516e-08   1.025466e-06  -1.762076e+02 
  2.000000e+02  -5.809821e-07  -1.504296e-07   6.001410e-07  -1.654836e+02 
  2.020000e+02   2.018682e-07  -2.292643e-07   3.054716e-07  -4.863594e+01 
  2.040000e+02   4.383287e-07  -2.307227e-07   4.953433e-07  -2.776093e+01 
  2.060000e+02   3.485769e-07  -1.738635e-07   3.895309e-07  -2.650914e+01 
  2.080000e+02   4.195028e-07  -2.497582e-07   4.882231e-07  -3.076818e+01 
  2.100000e+02   3.834392e-07  -3.136693e-07   4.953928e-07  -3.928460e+01 
  2.120000e+02   1.418726e-07  -2.159171e-07   2.583565e-07  -5.669229e+01 
  2.140000e+02   5.232244e-08   3.424641e-08   6.253362e-08   3.320580e+01 
  2.160000e+02   1.910112e-07   4.313630e-07   4.717619e-07   6.611583e+01 
  2.180000e+02   2.268729e-07   6.081921e-07   6.491294e-07   6.954305e+01 
  2.200000e+02  -1.188073e-07   3.246002e-07   3.456594e-07   1.101032e+02 
  2.220000e+02  -4.776192e-07  -6.063294e-08   4.814524e-07  -1.727651e+02 
  2.240000e+02  -4.196912e-07  -2.699313e-07   4.990026e-07  -1.472522e+02 
  2.260000e+02  -1.254885e-07  -3.474543e-07   3.694209e-07  -1.098580e+02 
  2.280000e+02   5.042300e-08  -1.861634e-07   1.928712e-07  -7.484486e+01 
  2.300000e+02   8.659218e-09   1.399119e-07   1.401796e-07   8.645845e+01 
  2.320000e+02   8.287524e-09   1.188404e-07   1.191290e-07   8.601084e+01 
  2.340000e+02   2.648991e-07  -2.521405e-07   3.657135e-07  -4.358644e+01 
  2.360000e+02   5.256575e-07  -3.692208e-07   6.423705e-07  -3.508413e+01 
  2.380000e+02   4.176283e-07  -1.268789e-07   4.364764e-07  -1.689921e+01 
  2.400000e+02  -1.379328e-08  -4.506562e-08   4.712923e-08  -1.070178e+02 
  2.420000e+02  -3.727137e-07  -2.140291e-07   4.297952e-07  -1.501336e+02 
  2.440000e+02  -5.219447e-07  -2.045807e-07   5.606065e-07  -1.585969e+02 
  2.460000e+02  -5.983763e-07   3.122568e-08   5.991905e-07   1.770128e+02 
  2.480000e+02  -4.652585e-07   1.784152e-07   4.982945e-07   1.590194e+02 
  2.500000e+02  -2.016342e-07   1.126860e-07   2.309859e-07   1.508008e+02 
  2.520000e+02  -1.559955e-07  -1.129617e-07   1.926004e-07  -1.440904e+02 
  2.540000e+02  -2.437514e-07  -4.241365e-07   4.891896e-07  -1.198860e+02 
  2.560000e+02  -4.130082e-07  -6.674771e-07   7.849213e-07  -1.217476e+02 
  2.580000e+02  -7.605846e-07  -6.144004e-07   9.777406e-07  -1.410687e+02 
  2.600000e+02  -1.041596e-06  -2.620241e-07   1.074048e-06  -1.658796e+02 
  2.620000e+02  -9.292528e-07  -3.315655e-08   9.298442e-07  -1.779565e+02 
  2.640000e+02  -3.817888e-07   3.695872e-08   3.835735e-07   1.744707e+02 
  2.660000e+02   2.422451e-07   2.193317e-07   3.267860e-07   4.215808e+01 
  2.680000e+02   5.925163e-07   1.284585e-07   6.062814e-07   1.223251e+01 
  2.700000e+02   5.582973e-07  -4.491099e-07   7.165163e-07  -3.881417e+01 
  2.720000e+02   1.712389e-07  -9.229291e-07   9.386803e-07  -7.948895e+01 
  2.740000e+02  -1.951301e-07  -7.590615e-07   7.837411e-07  -1.044167e+02 
  2.760000e+02  -2.664034e-07  -1.255361e-07   2.944997e-07  -1.547690e+02 
  2.780000e+02  -1.769097e-07   3.834645e-07   4.223056e-07   1.147660e+02 
  2.800000e+02   3.292337e-08   4.110256e-07   4.123421e-07   8.542035e+01 
  2.820000e+02   2.958894e-07   9.205063e-08   3.098772e-07   1.728082e+01 
  2.840000e+02   4.148701e-07  -1.012452e-07   4.270454e-07  -1.371443e+01 
  2.860000e+02   4.172598e-07  -2.680887e-08   4.181202e-07  -3.676190e+00 
  2.880000e+02   2.913679e-07  -7.333540e-08   3.004552e-07  -1.412753e+01 
  2.900000e+02  -2.956982e-08  -3.743046e-07   3.754708e-07  -9.451694e+01 
  2.920000e+02  -3.339826e-07  -5.569509e-07   6.494141e-07  -1.209495e+02 
  2.940000e+02  -4.487434e-07  -3.446313e-07   5.658104e-07  -1.424760e+02 
  2.960000e+02  -7.483526e-07   5.470643e-08   7.503496e-07   1.758190e+02 
  2.980000e+02  -1.503535e-06   3.210514e-07   1.537430e-06   1.679466e+02 
  3.000000e+02  -1.758515e-06   5.294414e-07   1.836486e-06   1.632444e+02 
  3.020000e+02  -1.013694e-06   7.930219e-07   1.287035e-06   1.419636e+02 
  3.040000e+02  -4.452761e-07   8.638834e-07   9.718875e-07   1.172682e+02 
  3.060000e+02  -4.136301e-07   6.258675e-07   7.501999e-07   1.234604e+02 
  3.080000e+02  -2.848716e-07   2.309426e-07   3.667238e-07   1.409686e+02 
  3.100000e+02  -3.989594e-08  -1.382691e-07   1.439098e-07  -1.060949e+02 
  3.120000e+02   1.704911e-07  -1.761025e-07   2.451108e-07  -4.592754e+01 
  3.140000e+02   2.837858e-07   1.907378e-07   3.419288e-07   3.390580e+01 
  3.160000e+02   3.147904e-07   5.372790e-07   6.227052e-07   5.963407e+01 
  3.180000e+02   3.820054e-07   5.988420e-07   7.103097e-07   5.746592e+01 
  3.200000e+02   2.990755e-07   6.288448e-07   6.963418e-07   6.456446e+01 
  3.220000e+02  -1.389722e-08   8.216827e-07   8.218002e-07   9.096896e+01 
  3.240000e+02  -1.616302e-07   9.404781e-07   9.542658e-07   9.975156e+01 
  3.260000e+02  -1.879964e-08   6.929855e-07   6.932405e-07   9.155396e+01 
  3.280000e+02   1.321756e-07   3.526302e-07   3.765879e-07   6.945261e+01 
  3.300000e+02   1.427554e-07   3.582465e-07   3.856419e-07   6.827352e+01 
  3.320000e+02   1.068786e-07   3.920784e-07   4.063847e-07   7.475193e+01 
  3.340000e+02   1.525945e-07   1.652916e-07   2.249586e-07   4.728730e+01 
  3.360000e+02   1.549275e-07  -4.498246e-08   1.613256e-07  -1.619041e+01 
  3.380000e+02   2.513124e-08  -2.002553e-07   2.018261e-07  -8.284700e+01 
  3.400000e+02   4.665428e-08  -3.309332e-07   3.342057e-07  -8.197544e+01 
  3.420000e+02   2.911987e-07  -3.654957e-07   4.673155e-07  -5.145486e+01 
  3.440000e+02   3.775183e-07  -3.882149e-07   5.415080e-07  -4.580032e+01 
  3.460000e+02   1.941907e-07  -3.194370e-07   3.738315e-07  -5.870392e+01 
  3.480000e+02   3.835662e-08  -6.817528e-08   7.822467e-08  -6.063712e+01 
  3.500000e+02  -3.949779e-08   1.471265e-07   1.523361e-07   1.050274e+02 
  3.520000e+02  -1.555332e-07   1.787191e-07   2.369200e-07   1.310319e+02 
  3.540000e+02  -2.291924e-07   1.988077e-07   3.034034e-07   1.390607e+02 
  3.560000e+02  -7.981045e-08   1.974264e-07   2.129481e-07   1.120112e+02 
  3.580000e+02   3.004207e-07  -1.826235e-08   3.009752e-07  -3.478687e+00 
  3.600000e+02   4.582012e-07  -2.294240e-07   5.124293e-07  -2.659739e+01 
  3.620000e+02   1.515203e-07  -2.351909e-07   2.797734e-07  -5.720858e+01 
  3.640000e+02  -1.589072e-07  -2.163023e-07   2.683993e-07  -1.263030e+02 
  3.660000e+02  -2.276984e-07  -2.383154e-07   3.296070e-07  -1.336949e+02 
  3.680000e+02  -2.482911e-07  -1.486572e-07   2.893915e-07  -1.490901e+02 
  3.700000e+02  -2.634862e-07   7.496826e-08   2.739439e-07   1.641176e+02 
  3.720000e+02  -3.074636e-07   2.568198e-07   4.006123e-07   1.401285e+02 
  3.740000e+02  -3.856334e-07   3.094560e-07   4.944453e-07   1.412543e+02 
  3.760000e+02  -2.817561e-07   2.927154e-07   4.062866e-07   1.339071e+02 
  3.780000e+02  -2.709377e-08   3.279820e-07   3.290991e-07   9.472234e+01 
  3.800000e+02   9.970890e-08   4.366975e-07   4.479359e-07   7.713843e+01 
  3.820000e+02   5.828847e-08   3.777390e-07   3.822098e-07   8.122794e+01 
  3.840000e+02   6.345772e-08   1.228230e-07   1.382475e-07   6.267641e+01 
  3.860000e+02   2.232979e-07  -5.504535e-08   2.299825e-07  -1.384793e+01 
  3.880000e+02   3.332191e-07  -5.454303e-08   3.376535e-07  -9.296033e+00 
  3.900000e+02   2.706542e-07   1.070382e-07   2.910513e-07   2.157778e+01 
  3.920000e+02   1.257082e-07   2.986000e-07   3.239822e-07   6.716930e+01 
  3.940000e+02  -4.708904e-08   3.546373e-07   3.577499e-07   9.756354e+01 
  3.960000e+02  -1.332538e-07   2.929964e-07   3.218749e-07   1.144559e+02 
  3.980000e+02  -4.215149e-08   1.205893e-07   1.277440e-07   1.092669e+02 
  4.000000e+02   9.918916e-08  -9.975727e-08   1.406769e-07  -4.516361e+01 
  4.020000e+02   1.506526e-07  -2.287854e-07   2.739324e-07  -5.663554e+01 
  4.040000e+02   5.459257e-08  -2.955990e-07   3.005979e-07  -7.953625e+01 
  4.060000e+02  -2.458165e-07  -3.271736e-07   4.092289e-07  -1.269188e+02 
  4.080000e+02  -5.772229e-07  -3.359642e-07   6.678759e-07  -1.497991e+02 
  4.100000e+02  -6.915448e-07  -3.275610e-07   7.651996e-07  -1.546547e+02 
  4.120000e+02  -6.303929e-07  -1.980041e-07   6.607577e-07  -1.625627e+02 
  4.140000e+02  -4.383515e-07   7.309099e-09   4.384124e-07   1.790447e+02 
  4.160000e+02  -2.537457e-07   1.492837e-07   2.944019e-07   1.495308e+02 
  4.180000e+02  -4.312127e-07   1.840389e-07   4.688440e-07   1.568875e+02 
  4.200000e+02  -6.842719e-07   5.338792e-08   6.863514e-07   1.755387e+02 
  4.220000e+02  -3.292405e-07  -1.709961e-07   3.709972e-07  -1.525542e+02 
  4.240000e+02   3.895351e-07  -1.828750e-07   4.303265e-07  -2.514864e+01 
  4.260000e+02   7.059147e-07   4.855024e-08   7.075823e-07   3.934399e+00 
  4.280000e+02   5.329853e-07   1.451264e-07   5.523902e-07   1.523178e+01 
  4.300000e+02   2.810050e-07   6.176631e-08   2.877132e-07   1.239676e+01 
  4.320000e+02   1.562942e-07   1.558912e-07   2.207486e-07   4.492603e+01 
  4.340000e+02   1.120605e-07   4.392559e-07   4.533247e-07   7.568829e+01 
  4.360000e+02   6.975131e-08   5.014369e-07   5.062649e-07   8.208080e+01 
  4.380000e+02  -1.395174e-08   3.114035e-07   3.117159e-07   9.256528e+01 
  4.400000e+02  -1.082101e-07   2.989304e-07   3.179132e-07   1.098998e+02 
  4.420000e+02  -8.621025e-08   3.790376e-07   3.887180e-07   1.028137e+02 
  4.440000e+02   1.004659e-07   2.151734e-07   2.374721e-07   6.497182e+01 
  4.460000e+02   2.757077e-07   1.641517e-08   2.761960e-07   3.407270e+00 
  4.480000e+02   1.791080e-07  -3.297418e-08   1.821180e-07  -1.043147e+01 
  4.500000e+02  -1.564709e-07   8.404169e-09   1.566964e-07   1.769256e+02 
  4.520000e+02  -3.539561e-07   1.098106e-07   3.705986e-07   1.627641e+02 
  4.540000e+02  -2.821795e-07   1.735983e-07   3.313029e-07   1.483999e+02 
  4.560000e+02  -1.678524e-07   1.837080e-07   2.488434e-07   1.324177e+02 
  4.580000e+02  -7.025161e-08   1.724092e-07   1.861726e-07   1.121694e+02 
  4.600000e+02   9.603928e-08   8.157238e-08   1.260063e-07   4.034340e+01 
  4.620000e+02   2.214430e-07  -1.810877e-08   2.221822e-07  -4.675027e+00 
  4.640000e+02   2.133734e-07   9.942332e-09   2.136049e-07   2.667821e+00 
  4.660000e+02   1.839114e-07  -1.699029e-08   1.846946e-07  -5.278174e+00 
  4.680000e+02   1.299626e-07  -2.685486e-07   2.983431e-07  -6.417560e+01 
  4.700000e+02  -1.004862e-07  -4.499544e-07   4.610385e-07  -1.025890e+02 
  4.720000e+02  -3.919711e-07  -3.862309e-07   5.502869e-07  -1.354226e+02 
  4.740000e+02  -4.059021e-07  -2.758315e-07   4.907540e-07  -1.458018e+02 
  4.760000e+02  -1.958556e-07  -1.465434e-07   2.446107e-07  -1.431953e+02 
  4.780000e+02  -1.151734e-07   8.413558e-08   1.426314e-07   1.438514e+02 
  4.800000e+02  -1.889931e-07   2.246902e-07   2.936054e-07   1.300681e+02 
  4.820000e+02  -2.641208e-07   1.486176e-07   3.030627e-07   1.506341e+02 
  4.840000e+02  -2.454811e-07   8.106151e-08   2.585187e-07   1.617260e+02 
  4.860000e+02  -1.063035e-07   1.901208e-07   2.178218e-07   1.192111e+02 
  4.880000e+02  -5.619193e-08   3.193204e-07   3.242269e-07   9.998035e+01 
  4.900000e+02  -1.965725e-07   2.838697e-07   3.452865e-07   1.247016e+02 
  4.920000e+02  -2.849812e-07   1.354819e-07   3.155465e-07   1.545733e+02 
  4.940000e+02  -2.066768e-07  -1.638117e-08   2.073250e-07  -1.754682e+02 
  4.960000e+02  -1.354003e-07  -1.255944e-07   1.846814e-07  -1.371517e+02 
  4.980000e+02  -1.755391e-07  -8.943886e-08   1.970109e-07  -1.530007e+02 
  5.000000e+02  -2.528678e-07   5.915184e-08   2.596942e-07   1.668339e+02 
  5.020000e+02  -3.586561e-07   8.997816e-08   3.697705e-07   1.659165e+02 
  5.040000e+02  -4.786695e-07  -4.705982e-08   4.809772e-07  -1.743851e+02 
  5.060000e+02  -4.991447e-07  -1.600527e-07   5.241777e-07  -1.622213e+02 
  5.080000e+02  -3.953666e-07  -6.770467e-08   4.011217e-07  -1.702826e+02 
  5.100000e+02  -1.966868e-07   7.948150e-08   2.121391e-07   1.579963e+02 
  5.120000e+02   8.407140e-08  -9.464459e-09   8.460245e-08  -6.423112e+00 
  5.140000e+02   2.959855e-07  -2.446321e-07   3.839952e-07  -3.957374e+01 
  5.160000e+02   2.398682e-07  -2.725987e-07   3.631071e-07  -4.865442e+01 
  5.180000e+02   5.847876e-08   1.038118e-07   1.191498e-07   6.060678e+01 
  5.200000e+02   7.211188e-09   5.335842e-07   5.336329e-07   8.922572e+01 
  5.220000e+02   4.569054e-08   5.436586e-07   5.455752e-07   8.519599e+01 
  5.240000e+02   8.350342e-08   3.232334e-07   3.338452e-07   7.551501e+01 
  5.260000e+02   9.810915e-08   1.085382e-07   1.463077e-07   4.788913e+01 
  5.280000e+02   3.351083e-08  -1.717739e-07   1.750122e-07  -7.896100e+01 
  5.300000e+02  -7.732277e-08  -2.575006e-07   2.688594e-07  -1.067141e+02 
  5.320000e+02  -1.383820e-07  -6.605241e-08   1.533379e-07  -1.544839e+02 
  5.340000e+02  -1.025695e-07  -6.303829e-08   1.203924e-07  -1.484255e+02 
  5.360000e+02  -8.283746e-08  -2.153225e-07   2.307072e-07  -1.110424e+02 
  5.380000e+02  -2.250430e-07  -4.024465e-08   2.286132e-07  -1.698609e+02 
  5.400000e+02  -3.397665e-07   2.470328e-07   4.200791e-07   1.439803e+02 
  5.420000e+02  -2.814259e-07   2.212710e-07   3.579964e-07   1.418238e+02 
  5.440000e+02  -2.179969e-07   1.346087e-07   2.562072e-07   1.483055e+02 
  5.460000e+02  -1.517377e-07   2.027248e-07   2.532225e-07   1.268145e+02 
  5.480000e+02   2.009825e-08   1.972212e-07   1.982427e-07   8.418123e+01 
  5.500000e+02   1.658860e-07   1.141329e-08   1.662782e-07   3.935861e+00 
  5.520000e+02   1.528344e-07  -1.659547e-07   2.256088e-07  -4.735678e+01 
  5.540000e+02   8.922712e-08  -2.392221e-07   2.553207e-07  -6.954505e+01 
  5.560000e+02   1.085214e-07  -2.187460e-07   2.441858e-07  -6.361368e+01 
  5.580000e+02   1.620111e-07  -5.449787e-08   1.709316e-07  -1.859209e+01 
  5.600000e+02   8.047765e-08   1.720804e-07   1.899693e-07   6.493570e+01 
  5.620000e+02  -7.756454e-08   2.458560e-07   2.578011e-07   1.075098e+02 
  5.640000e+02  -5.462595e-08   6.895840e-08   8.797304e-08   1.283848e+02 
  5.660000e+02   4.230226e-08  -1.196239e-07   1.268833e-07  -7.052502e+01 
  5.680000e+02   3.180545e-08  -9.118541e-08   9.657311e-08  -7.077124e+01 
  5.700000e+02   1.387708e-09   2.113112e-08   2.117663e-08   8.624271e+01 
  5.720000e+02  -5.464590e-08   5.153424e-08   7.511294e-08   1.366786e+02 
  5.740000e+02  -1.213348e-07  -1.017003e-08   1.217603e-07  -1.752088e+02 
  5.760000e+02   3.685286e-09  -6.109069e-08   6.120175e-08  -8.654782e+01 
  5.780000e+02   2.405264e-07  -8.173377e-09   2.406652e-07  -1.946231e+00 
  5.800000e+02   1.791038e-07   4.102720e-08   1.837428e-07   1.290211e+01 
  5.820000e+02  -1.617781e-07  -1.410747e-08   1.623920e-07  -1.750163e+02 
  5.840000e+02  -3.459590e-07  -1.004724e-07   3.602532e-07  -1.638058e+02 
  5.860000e+02  -2.489989e-07  -1.796171e-07   3.070224e-07  -1.441949e+02 
  5.880000e+02  -4.375749e-08  -2.674687e-07   2.710244e-07  -9.929119e+01 
  5.900000e+02   1.665843e-07  -2.721602e-07   3.190948e-07  -5.852995e+01 
  5.920000e+02   3.309885e-07  -1.400403e-07   3.593949e-07  -2.293308e+01 
  5.940000e+02   3.998258e-07  -8.560341e-09   3.999175e-07  -1.226525e+00 
  5.960000e+02   3.446300e-07  -8.651305e-09   3.447385e-07  -1.438004e+00 
  5.980000e+02   1.829566e-07  -8.272890e-08   2.007914e-07  -2.433142e+01 
  6.000000e+02   5.170278e-08  -1.078830e-07   1.196325e-07  -6.439400e+01 
  6.020000e+02   4.103785e-08  -1.145644e-07   1.216927e-07  -7.029208e+01 
  6.040000e+02   5.923330e-08  -8.634846e-08   1.047122e-07  -5.555066e+01 
  6.060000e+02   2.685579e-08   6.290457e-08   6.839750e-08   6.688095e+01 
  6.080000e+02   9.271828e-09   1.398569e-07   1.401639e-07   8.620712e+01 
  6.100000e+02   9.851486e-08   3.076139e-08   1.032058e-07   1.734104e+01 
  6.120000e+02   2.387133e-07  -1.762481e-08   2.393630e-07  -4.222631e+00 
  6.140000e+02   2.307091e-07   9.331891e-08   2.488676e-07   2.202271e+01 
  6.160000e+02   5.816166e-08   1.728061e-07   1.823314e-07   7.139822e+01 
  6.180000e+02  -2.692134e-08   1.112183e-07   1.144302e-07   1.036072e+02 
  6.200000e+02   6.666053e-08   4.121571e-08   7.837321e-08   3.172819e+01 
  6.220000e+02   1.351922e-07   1.367136e-07   1.922695e-07   4.532058e+01 
  6.240000e+02   6.171302e-08   3.133387e-07   3.193582e-07   7.885802e+01 
  6.260000e+02  -3.637952e-08   2.847856e-07   2.870999e-07   9.727974e+01 
  6.280000e+02  -7.755288e-08   5.684824e-08   9.615702e-08   1.437576e+02 
