0,0.3,-0.0012566
0.001,0.30007,-0.0012566
0.002,0.30014,-0.0012566
0.003,0.3002,-0.0012566
0.004,0.30027,-0.0012566
0.005,0.30034,-0.0012566
0.006,0.30041,-0.0012566
0.007,0.30048,-0.0012566
0.008,0.30054,-0.0012566
0.009,0.30061,-0.0012566
0.01,0.30068,-0.0012566
0.011,0.30075,-0.0012566
0.012,0.30082,-0.0012566
0.013,0.30088,-0.0012566
0.014,0.30095,-0.0012566
0.015,0.30102,-0.0012566
0.016,0.30109,-0.0012566
0.017,0.30116,-0.0012566
0.018,0.30122,-0.0012566
0.019,0.30129,-0.0012566
0.02,0.30136,-0.0012566
0.021,0.30143,-0.0012566
0.022,0.3015,-0.0012566
0.023,0.30156,-0.0012566
0.024,0.30163,-0.0012566
0.025,0.3017,-0.0012566
0.026,0.30177,-0.0012566
0.027,0.30184,-0.0012566
0.028,0.3019,-0.0012566
0.029,0.30197,-0.0012566
0.03,0.30204,-0.0012566
0.031,0.30211,-0.0012566
0.032,0.30218,-0.0012566
0.033,0.30224,-0.0012566
0.034,0.30231,-0.0012566
0.035,0.30238,-0.0012566
0.036,0.30245,-0.0012566
0.037,0.30252,-0.0012566
0.038,0.30258,-0.0012566
0.039,0.30265,-0.0012566
0.04,0.30272,-0.0012566
0.041,0.30279,-0.0012566
0.042,0.30286,-0.0012566
0.043,0.30292,-0.0012566
0.044,0.30299,-0.0012566
0.045,0.30306,-0.0012566
0.046,0.30313,-0.0012566
0.047,0.3032,-0.0012566
0.048,0.30326,-0.0012566
0.049,0.30333,-0.0012566
0.05,0.3034,-0.0012566
0.051,0.30347,-0.0012566
0.052,0.30354,-0.0012566
0.053,0.3036,-0.0012566
0.054,0.30367,-0.0012566
0.055,0.30374,-0.0012566
0.056,0.30381,-0.0012566
0.057,0.30388,-0.0012566
0.058,0.30394,-0.0012566
0.059,0.30401,-0.0012566
0.06,0.30408,-0.0012566
0.061,0.30415,-0.0012566
0.062,0.30421,-0.0012566
0.063,0.30428,-0.0012566
0.064,0.30435,-0.0012566
0.065,0.30442,-0.0012566
0.066,0.30449,-0.0012566
0.067,0.30455,-0.0012566
0.068,0.30462,-0.0012566
0.069,0.30469,-0.0012566
0.07,0.30476,-0.0012566
0.071,0.30483,-0.0012566
0.072,0.30489,-0.0012566
0.073,0.30496,-0.0012566
0.074,0.30503,-0.0012566
0.075,0.3051,-0.0012566
0.076,0.30517,-0.0012566
0.077,0.30523,-0.0012566
0.078,0.3053,-0.0012566
0.079,0.30537,-0.0012566
0.08,0.30544,-0.0012566
0.081,0.30551,-0.0012566
0.082,0.30557,-0.0012566
0.083,0.30564,-0.0012566
0.084,0.30571,-0.0012566
0.085,0.30578,-0.0012566
0.086,0.30584,-0.0012566
0.087,0.30591,-0.0012566
0.088,0.30598,-0.0012566
0.089,0.30605,-0.0012566
0.09,0.30612,-0.0012566
0.091,0.30618,-0.0012566
0.092,0.30625,-0.0012566
0.093,0.30632,-0.0012566
0.094,0.30639,-0.0012566
0.095,0.30646,-0.0012566
0.096,0.30652,-0.0012566
0.097,0.30659,-0.0012566
0.098,0.30666,-0.0012566
0.099,0.30673,-0.0012566
0.1,0.30679,-0.0012566
0.101,0.30686,-0.0012566
0.102,0.30693,-0.0012566
0.103,0.307,-0.0012566
0.104,0.30707,-0.0012566
0.105,0.30713,-0.0012566
0.106,0.3072,-0.0012566
0.107,0.30727,-0.0012566
0.108,0.30734,-0.0012566
0.109,0.30741,-0.0012566
0.11,0.30747,-0.0012566
0.111,0.30754,-0.0012566
0.112,0.30761,-0.0012566
0.113,0.30768,-0.0012566
0.114,0.30774,-0.0012566
0.115,0.30781,-0.0012566
0.116,0.30788,-0.0012566
0.117,0.30795,-0.0012566
0.118,0.30802,-0.0012566
0.119,0.30808,-0.0012566
0.12,0.30815,-0.0012566
0.121,0.30822,-0.0012566
0.122,0.30829,-0.0012566
0.123,0.30835,-0.0012566
0.124,0.30842,-0.0012566
0.125,0.30849,-0.0012566
0.126,0.30856,-0.0012566
0.127,0.30863,-0.0012566
0.128,0.30869,-0.0012566
0.129,0.30876,-0.0012566
0.13,0.30883,-0.0012566
0.131,0.3089,-0.0012566
0.132,0.30896,-0.0012566
0.133,0.30903,-0.0012566
0.134,0.3091,-0.0012566
0.135,0.30917,-0.0012566
0.136,0.30923,-0.0012566
0.137,0.3093,-0.0012566
0.138,0.30937,-0.0012566
0.139,0.30944,-0.0012566
0.14,0.30951,-0.0012566
0.141,0.30957,-0.0012566
0.142,0.30964,-0.0012566
0.143,0.30971,-0.0012566
0.144,0.30978,-0.0012566
0.145,0.30984,-0.0012566
0.146,0.30991,-0.0012566
0.147,0.30998,-0.0012566
0.148,0.31005,-0.0012566
0.149,0.31011,-0.0012566
0.15,0.31018,-0.0012566
0.151,0.31025,-0.0012566
0.152,0.31032,-0.0012566
0.153,0.31039,-0.0012566
0.154,0.31045,-0.0012566
0.155,0.31052,-0.0012566
0.156,0.31059,-0.0012566
0.157,0.31066,-0.0012566
0.158,0.31072,-0.0012566
0.159,0.31079,-0.0012566
0.16,0.31086,-0.0012566
0.161,0.31093,-0.0012566
0.162,0.31099,-0.0012566
0.163,0.31106,-0.0012566
0.164,0.31113,-0.0012566
0.165,0.3112,-0.0012566
0.166,0.31126,-0.0012566
0.167,0.31133,-0.0012566
0.168,0.3114,-0.0012566
0.169,0.31147,-0.0012566
0.17,0.31153,-0.0012566
0.171,0.3116,-0.0012566
0.172,0.31167,-0.0012566
0.173,0.31174,-0.0012566
0.174,0.3118,-0.0012566
0.175,0.31187,-0.0012566
0.176,0.31194,-0.0012566
0.177,0.31201,-0.0012566
0.178,0.31207,-0.0012566
0.179,0.31214,-0.0012566
0.18,0.31221,-0.0012566
0.181,0.31228,-0.0012566
0.182,0.31234,-0.0012566
0.183,0.31241,-0.0012566
0.184,0.31248,-0.0012566
0.185,0.31255,-0.0012566
0.186,0.31261,-0.0012566
0.187,0.31268,-0.0012566
0.188,0.31275,-0.0012566
0.189,0.31282,-0.0012566
0.19,0.31288,-0.0012566
0.191,0.31295,-0.0012566
0.192,0.31302,-0.0012566
0.193,0.31309,-0.0012566
0.194,0.31315,-0.0012566
0.195,0.31322,-0.0012566
0.196,0.31329,-0.0012566
0.197,0.31336,-0.0012566
0.198,0.31342,-0.0012566
0.199,0.31349,-0.0012566
0.2,0.31356,-0.0012566
0.201,0.31363,-0.0012566
0.202,0.31369,-0.0012566
0.203,0.31376,-0.0012566
0.204,0.31383,-0.0012566
0.205,0.31389,-0.0012566
0.206,0.31396,-0.0012566
0.207,0.31403,-0.0012566
0.208,0.3141,-0.0012566
0.209,0.31416,-0.0012566
0.21,0.31423,-0.0012566
0.211,0.3143,-0.0012566
0.212,0.31437,-0.0012566
0.213,0.31443,-0.0012566
0.214,0.3145,-0.0012566
0.215,0.31457,-0.0012566
0.216,0.31464,-0.0012566
0.217,0.3147,-0.0012566
0.218,0.31477,-0.0012566
0.219,0.31484,-0.0012566
0.22,0.3149,-0.0012566
0.221,0.31497,-0.0012566
0.222,0.31504,-0.0012566
0.223,0.31511,-0.0012566
0.224,0.31517,-0.0012566
0.225,0.31524,-0.0012566
0.226,0.31531,-0.0012566
0.227,0.31537,-0.0012566
0.228,0.31544,-0.0012566
0.229,0.31551,-0.0012566
0.23,0.31558,-0.0012566
0.231,0.31564,-0.0012566
0.232,0.31571,-0.0012566
0.233,0.31578,-0.0012566
0.234,0.31584,-0.0012566
0.235,0.31591,-0.0012566
0.236,0.31598,-0.0012566
0.237,0.31605,-0.0012566
0.238,0.31611,-0.0012566
0.239,0.31618,-0.0012566
0.24,0.31625,-0.0012566
0.241,0.31631,-0.0012566
0.242,0.31638,-0.0012566
0.243,0.31645,-0.0012566
0.244,0.31652,-0.0012566
0.245,0.31658,-0.0012566
0.246,0.31665,-0.0012566
0.247,0.31672,-0.0012566
0.248,0.31678,-0.0012566
0.249,0.31685,-0.0012566
0.25,0.31692,-0.0012566
0.251,0.31699,-0.0012566
0.252,0.31705,-0.0012566
0.253,0.31712,-0.0012566
0.254,0.31719,-0.0012566
0.255,0.31725,-0.0012566
0.256,0.31732,-0.0012566
0.257,0.31739,-0.0012566
0.258,0.31745,-0.0012566
0.259,0.31752,-0.0012566
0.26,0.31759,-0.0012566
0.261,0.31765,-0.0012566
0.262,0.31772,-0.0012566
0.263,0.31779,-0.0012566
0.264,0.31786,-0.0012566
0.265,0.31792,-0.0012566
0.266,0.31799,-0.0012566
0.267,0.31806,-0.0012566
0.268,0.31812,-0.0012566
0.269,0.31819,-0.0012566
0.27,0.31826,-0.0012566
0.271,0.31832,-0.0012566
0.272,0.31839,-0.0012566
0.273,0.31846,-0.0012566
0.274,0.31852,-0.0012566
0.275,0.31859,-0.0012566
0.276,0.31866,-0.0012566
0.277,0.31872,-0.0012566
0.278,0.31879,-0.0012566
0.279,0.31886,-0.0012566
0.28,0.31893,-0.0012566
0.281,0.31899,-0.0012566
0.282,0.31906,-0.0012566
0.283,0.31913,-0.0012566
0.284,0.31919,-0.0012566
0.285,0.31926,-0.0012566
0.286,0.31933,-0.0012566
0.287,0.31939,-0.0012566
0.288,0.31946,-0.0012566
0.289,0.31953,-0.0012566
0.29,0.31959,-0.0012566
0.291,0.31966,-0.0012566
0.292,0.31973,-0.0012566
0.293,0.31979,-0.0012566
0.294,0.31986,-0.0012566
0.295,0.31993,-0.0012566
0.296,0.31999,-0.0012566
0.297,0.32006,-0.0012566
0.298,0.32013,-0.0012566
0.299,0.32019,-0.0012566
0.3,0.32026,-0.0012566
0.301,0.32033,-0.0012566
0.302,0.32039,-0.0012566
