0,0.3,-0
0.001,0.30001,-0
0.002,0.30002,-0
0.003,0.30003,-0
0.004,0.30004,-0
0.005,0.30005,-0
0.006,0.30006,-0
0.007,0.30007,-0
0.008,0.30008,-0
0.009,0.30009,-0
0.01,0.3001,-0
0.011,0.30011,-0
0.012,0.30012,-0
0.013,0.30013,-0
0.014,0.30014,-0
0.015,0.30015,-0
0.016,0.30016,-0
0.017,0.30017,-0
0.018,0.30018,-0
0.019,0.30019,-0
0.02,0.3002,-0
0.021,0.30021,-0
0.022,0.30022,-0
0.023,0.30023,-0
0.024,0.30024,-0
0.025,0.30025,-0
0.026,0.30026,-0
0.027,0.30027,-0
0.028,0.30028,-0
0.029,0.30029,-0
0.03,0.3003,-0
0.031,0.30031,-0
0.032,0.30032,-0
0.033,0.30033,-0
0.034,0.30034,-0
0.035,0.30035,-0
0.036,0.30036,-0
0.037,0.30037,-0
0.038,0.30038,-0
0.039,0.30039,-0
0.04,0.3004,-0
0.041,0.30041,-0
0.042,0.30042,-0
0.043,0.30043,-0
0.044,0.30044,-0
0.045,0.30045,-0
0.046,0.30046,-0
0.047,0.30047,-0
0.048,0.30048,-0
0.049,0.30049,-0
0.05,0.3005,-0
0.051,0.30051,-0
0.052,0.30052,-0
0.053,0.30053,-0
0.054,0.30054,-0
0.055,0.30055,-0
0.056,0.30056,-0
0.057,0.30057,-0
0.058,0.30058,-0
0.059,0.30059,-0
0.06,0.3006,-0
0.061,0.30061,-0
0.062,0.30062,-0
0.063,0.30063,-0
0.064,0.30064,-0
0.065,0.30065,-0
0.066,0.30066,-0
0.067,0.30067,-0
0.068,0.30068,-0
0.069,0.30069,-0
0.07,0.3007,-0
0.071,0.30071,-0
0.072,0.30072,-0
0.073,0.30073,-0
0.074,0.30074,-0
0.075,0.30075,-0
0.076,0.30076,-0
0.077,0.30077,-0
0.078,0.30078,-0
0.079,0.30079,-0
0.08,0.3008,-0
0.081,0.30081,-0
0.082,0.30082,-0
0.083,0.30083,-0
0.084,0.30084,-0
0.085,0.30085,-0
0.086,0.30086,-0
0.087,0.30087,-0
0.088,0.30088,-0
0.089,0.30089,-0
0.09,0.3009,-0
0.091,0.30091,-0
0.092,0.30092,-0
0.093,0.30093,-0
0.094,0.30094,-0
0.095,0.30095,-0
0.096,0.30096,-0
0.097,0.30097,-0
0.098,0.30098,-0
0.099,0.30099,-0
0.1,0.301,-0
0.101,0.30101,-0
0.102,0.30102,-0
0.103,0.30103,-0
0.104,0.30104,-0
0.105,0.30105,-0
0.106,0.30106,-0
0.107,0.30107,-0
0.108,0.30108,-0
0.109,0.30109,-0
0.11,0.3011,-0
0.111,0.30111,-0
0.112,0.30112,-0
0.113,0.30113,-0
0.114,0.30114,-0
0.115,0.30115,-0
0.116,0.30116,-0
0.117,0.30117,-0
0.118,0.30118,-0
0.119,0.30119,-0
0.12,0.3012,-0
0.121,0.30121,-0
0.122,0.30122,-0
0.123,0.30123,-0
0.124,0.30124,-0
0.125,0.30125,-0
0.126,0.30126,-0
0.127,0.30127,-0
0.128,0.30128,-0
0.129,0.30129,-0
0.13,0.3013,-0
0.131,0.30131,-0
0.132,0.30132,-0
0.133,0.30133,-0
0.134,0.30134,-0
0.135,0.30135,-0
0.136,0.30136,-0
0.137,0.30137,-0
0.138,0.30138,-0
0.139,0.30139,-0
0.14,0.3014,-0
0.141,0.30141,-0
0.142,0.30142,-0
0.143,0.30143,-0
0.144,0.30144,-0
0.145,0.30145,-0
0.146,0.30146,-0
0.147,0.30147,-0
0.148,0.30148,-0
0.149,0.30149,-0
0.15,0.3015,-0
0.151,0.30151,-0
0.152,0.30152,-0
0.153,0.30153,-0
0.154,0.30154,-0
0.155,0.30155,-0
0.156,0.30156,-0
0.157,0.30157,-0
0.158,0.30158,-0
0.159,0.30159,-0
0.16,0.3016,-0
0.161,0.30161,-0
0.162,0.30162,-0
0.163,0.30163,-0
0.164,0.30164,-0
0.165,0.30165,-0
0.166,0.30166,-0
0.167,0.30167,-0
0.168,0.30168,-0
0.169,0.30169,-0
0.17,0.3017,-0
0.171,0.30171,-0
0.172,0.30172,-0
0.173,0.30173,-0
0.174,0.30174,-0
0.175,0.30175,-0
0.176,0.30176,-0
0.177,0.30177,-0
0.178,0.30178,-0
0.179,0.30179,-0
0.18,0.3018,-0
0.181,0.30181,-0
0.182,0.30182,-0
0.183,0.30183,-0
0.184,0.30184,-0
0.185,0.30185,-0
0.186,0.30186,-0
0.187,0.30187,-0
0.188,0.30188,-0
0.189,0.30189,-0
0.19,0.3019,-0
0.191,0.30191,-0
0.192,0.30192,-0
0.193,0.30193,-0
0.194,0.30194,-0
0.195,0.30195,-0
0.196,0.30196,-0
0.197,0.30197,-0
0.198,0.30198,-0
0.199,0.30199,-0
0.2,0.302,-0
0.201,0.30201,-0
0.202,0.30202,-0
0.203,0.30203,-0
0.204,0.30204,-0
0.205,0.30205,-0
0.206,0.30206,-0
0.207,0.30207,-0
0.208,0.30208,-0
0.209,0.30209,-0
0.21,0.3021,-0
0.211,0.30211,-0
0.212,0.30212,-0
0.213,0.30213,-0
0.214,0.30214,-0
0.215,0.30215,-0
0.216,0.30216,-0
0.217,0.30217,-0
0.218,0.30218,-0
0.219,0.30219,-0
0.22,0.3022,-0
0.221,0.30221,-0
0.222,0.30222,-0
0.223,0.30223,-0
0.224,0.30224,-0
0.225,0.30225,-0
0.226,0.30226,-0
0.227,0.30227,-0
0.228,0.30228,-0
0.229,0.30229,-0
0.23,0.3023,-0
0.231,0.30231,-0
0.232,0.30232,-0
0.233,0.30233,-0
0.234,0.30234,-0
0.235,0.30235,-0
0.236,0.30236,-0
0.237,0.30237,-0
0.238,0.30238,-0
0.239,0.30239,-0
0.24,0.3024,-0
0.241,0.30241,-0
0.242,0.30242,-0
0.243,0.30243,-0
0.244,0.30244,-0
0.245,0.30245,-0
0.246,0.30246,-0
0.247,0.30247,-0
0.248,0.30248,-0
0.249,0.30249,-0
0.25,0.3025,-0
0.251,0.30251,-0
0.252,0.30252,-0
0.253,0.30253,-0
0.254,0.30254,-0
0.255,0.30255,-0
0.256,0.30256,-0
0.257,0.30257,-0
0.258,0.30258,-0
0.259,0.30259,-0
0.26,0.3026,-0
0.261,0.30261,-0
0.262,0.30262,-0
0.263,0.30263,-0
0.264,0.30264,-0
0.265,0.30265,-0
0.266,0.30266,-0
0.267,0.30267,-0
0.268,0.30268,-0
0.269,0.30269,-0
0.27,0.3027,-0
0.271,0.30271,-0
0.272,0.30272,-0
0.273,0.30273,-0
0.274,0.30274,-0
0.275,0.30275,-0
0.276,0.30276,-0
0.277,0.30277,-0
0.278,0.30278,-0
0.279,0.30279,-0
0.28,0.3028,-0
0.281,0.30281,-0
0.282,0.30282,-0
0.283,0.30283,-0
0.284,0.30284,-0
0.285,0.30285,-0
0.286,0.30286,-0
0.287,0.30287,-0
0.288,0.30288,-0
0.289,0.30289,-0
0.29,0.3029,-0
0.291,0.30291,-0
0.292,0.30292,-0
0.293,0.30293,-0
0.294,0.30294,-0
0.295,0.30295,-0
0.296,0.30296,-0
0.297,0.30297,-0
0.298,0.30298,-0
0.299,0.30299,-0
0.3,0.303,-0
0.301,0.30301,-0
0.302,0.30302,-0
0.303,0.30303,-0
0.304,0.30304,-0
0.305,0.30305,-0
0.306,0.30306,-0
0.307,0.30307,-0
0.308,0.30308,-0
0.309,0.30309,-0
0.31,0.3031,-0
0.311,0.30311,-0
0.312,0.30312,-0
0.313,0.30313,-0
0.314,0.30314,-0
0.315,0.30315,-0
0.316,0.30316,-0
0.317,0.30317,-0
0.318,0.30318,-0
0.319,0.30319,-0
0.32,0.3032,-0
0.321,0.30321,-0
0.322,0.30322,-0
0.323,0.30323,-0
0.324,0.30324,-0
0.325,0.30325,-0
0.326,0.30326,-0
0.327,0.30327,-0
0.328,0.30328,-0
0.329,0.30329,-0
0.33,0.3033,-0
0.331,0.30331,-0
0.332,0.30332,-0
0.333,0.30333,-0
0.334,0.30334,-0
0.335,0.30335,-0
0.336,0.30336,-0
0.337,0.30337,-0
0.338,0.30338,-0
0.339,0.30339,-0
0.34,0.3034,-0
0.341,0.30341,-0
0.342,0.30342,-0
0.343,0.30343,-0
0.344,0.30344,-0
0.345,0.30345,-0
0.346,0.30346,-0
0.347,0.30347,-0
0.348,0.30348,-0
0.349,0.30349,-0
0.35,0.3035,-0
0.351,0.30351,-0
0.352,0.30352,-0
0.353,0.30353,-0
0.354,0.30354,-0
0.355,0.30355,-0
0.356,0.30356,-0
0.357,0.30357,-0
0.358,0.30358,-0
0.359,0.30359,-0
0.36,0.3036,-0
0.361,0.30361,-0
0.362,0.30362,-0
0.363,0.30363,-0
0.364,0.30364,-0
0.365,0.30365,-0
0.366,0.30366,-0
0.367,0.30367,-0
0.368,0.30368,-0
0.369,0.30369,-0
0.37,0.3037,-0
0.371,0.30371,-0
0.372,0.30372,-0
0.373,0.30373,-0
0.374,0.30374,-0
0.375,0.30375,-0
0.376,0.30376,-0
0.377,0.30377,-0
0.378,0.30378,-0
0.379,0.30379,-0
0.38,0.3038,-0
0.381,0.30381,-0
0.382,0.30382,-0
0.383,0.30383,-0
0.384,0.30384,-0
0.385,0.30385,-0
0.386,0.30386,-0
0.387,0.30387,-0
0.388,0.30388,-0
0.389,0.30389,-0
0.39,0.3039,-0
0.391,0.30391,-0
0.392,0.30392,-0
0.393,0.30393,-0
0.394,0.30394,-0
0.395,0.30395,-0
0.396,0.30396,-0
0.397,0.30397,-0
0.398,0.30398,-0
0.399,0.30399,-0
0.4,0.304,-0
0.401,0.30401,-0
0.402,0.30402,-0
0.403,0.30403,-0
0.404,0.30404,-0
0.405,0.30405,-0
0.406,0.30406,-0
0.407,0.30407,-0
0.408,0.30408,-0
0.409,0.30409,-0
0.41,0.3041,-0
0.411,0.30411,-0
0.412,0.30412,-0
0.413,0.30413,-0
0.414,0.30414,-0
0.415,0.30415,-0
0.416,0.30416,-0
0.417,0.30417,-0
0.418,0.30418,-0
0.419,0.30419,-0
0.42,0.3042,-0
0.421,0.30421,-0
0.422,0.30422,-0
0.423,0.30423,-0
0.424,0.30424,-0
0.425,0.30425,-0
