0,0.3,-0
0.001,0.30027,-0
0.002,0.30054,-0
0.003,0.30081,-0
0.004,0.30108,-0
0.005,0.30135,-0
0.006,0.30163,-0
0.007,0.3019,-0
0.008,0.30217,-0
0.009,0.30244,-0
0.01,0.30271,-0
0.011,0.30298,-0
0.012,0.30325,-0
0.013,0.30352,-0
0.014,0.30379,-0
0.015,0.30406,-0
0.016,0.30433,-0
0.017,0.30461,-0
0.018,0.30488,-0
0.019,0.30515,-0
0.02,0.30542,-0
0.021,0.30569,-0
0.022,0.30596,-0
0.023,0.30623,-0
0.024,0.3065,-0
0.025,0.30677,-0
0.026,0.30704,-0
0.027,0.30731,-0
0.028,0.30758,-0
0.029,0.30785,-0
0.03,0.30812,-0
0.031,0.30839,-0
0.032,0.30866,-0
0.033,0.30893,-0
0.034,0.3092,-0
0.035,0.30947,-0
0.036,0.30974,-0
0.037,0.31001,-0
0.038,0.31028,-0
0.039,0.31055,-0
0.04,0.31082,-0
0.041,0.31109,-0
0.042,0.31136,-0
0.043,0.31163,-0
0.044,0.3119,-0
0.045,0.31216,-0
0.046,0.31243,-0
0.047,0.3127,-0
0.048,0.31297,-0
0.049,0.31324,-0
0.05,0.31351,-0
0.051,0.31378,-0
0.052,0.31405,-0
0.053,0.31431,-0
0.054,0.31458,-0
0.055,0.31485,-0
0.056,0.31512,-0
0.057,0.31539,-0
0.058,0.31565,-0
0.059,0.31592,-0
0.06,0.31619,-0
0.061,0.31646,-0
0.062,0.31672,-0
0.063,0.31699,-0
0.064,0.31726,-0
0.065,0.31752,-0
0.066,0.31779,-0
0.067,0.31806,-0
0.068,0.31832,-0
0.069,0.31859,-0
0.07,0.31886,-0
0.071,0.31912,-0
0.072,0.31939,-0
0.073,0.31965,-0
0.074,0.31992,-0
0.075,0.32019,-0
0.076,0.32045,-0
0.077,0.32072,-0
0.078,0.32098,-0
0.079,0.32125,-0
0.08,0.32151,-0
0.081,0.32178,-0
0.082,0.32204,-0
0.083,0.3223,-0
0.084,0.32257,-0
0.085,0.32283,-0
0.086,0.3231,-0
0.087,0.32336,-0
0.088,0.32362,-0
0.089,0.32389,-0
0.09,0.32415,-0
0.091,0.32441,-0
0.092,0.32467,-0
0.093,0.32494,-0
0.094,0.3252,-0
0.095,0.32546,-0
0.096,0.32572,-0
0.097,0.32599,-0
0.098,0.32625,-0
0.099,0.32651,-0
0.1,0.32677,-0
0.101,0.32703,-0
0.102,0.32729,-0
0.103,0.32755,-0
0.104,0.32781,-0
0.105,0.32807,-0
0.106,0.32833,-0
0.107,0.32859,-0
0.108,0.32885,-0
0.109,0.32911,-0
0.11,0.32937,-0
0.111,0.32963,-0
0.112,0.32989,-0
0.113,0.33015,-0
0.114,0.3304,-0
0.115,0.33066,-0
0.116,0.33092,-0
0.117,0.33118,-0
0.118,0.33144,-0
0.119,0.33169,-0
0.12,0.33195,-0
0.121,0.33221,-0
0.122,0.33246,-0
0.123,0.33272,-0
0.124,0.33298,-0
0.125,0.33323,-0
0.126,0.33349,-0
0.127,0.33374,-0
0.128,0.334,-0
0.129,0.33425,-0
0.13,0.33451,-0
0.131,0.33476,-0
0.132,0.33501,-0
0.133,0.33527,-0
0.134,0.33552,-0
0.135,0.33577,-0
0.136,0.33603,-0
0.137,0.33628,-0
0.138,0.33653,-0
0.139,0.33678,-0
0.14,0.33704,-0
0.141,0.33729,-0
0.142,0.33754,-0
0.143,0.33779,-0
0.144,0.33804,-0
0.145,0.33829,-0
0.146,0.33854,-0
0.147,0.33879,-0
0.148,0.33904,-0
0.149,0.33929,-0
0.15,0.33954,-0
0.151,0.33979,-0
0.152,0.34004,-0
0.153,0.34029,-0
0.154,0.34053,-0
0.155,0.34078,-0
0.156,0.34103,-0
0.157,0.34127,-0
0.158,0.34152,-0
0.159,0.34177,-0
0.16,0.34201,-0
0.161,0.34226,-0
0.162,0.34251,-0
0.163,0.34275,-0
0.164,0.343,-0
0.165,0.34324,-0
0.166,0.34348,-0
0.167,0.34373,-0
0.168,0.34397,-0
0.169,0.34421,-0
0.17,0.34446,-0
0.171,0.3447,-0
0.172,0.34494,-0
0.173,0.34518,-0
