0,0
3.1554e-30,0
0.0004019,0
0.0024114,0
0.012459,0
0.062697,0
0.31389,0
0.38447,0
0.38447,0
0.38447,0
0.49665,4.5181e-05
0.60883,0.00066469
0.74448,0.0038707
0.89897,0.013405
1.0696,0.032719
1.2539,0.06119
1.4402,0.091146
1.658,0.11998
1.9253,0.14715
2.1805,0.17709
2.4737,0.22237
2.7572,0.26167
3.0687,0.28704
3.3614,0.30908
3.6597,0.34302
3.9708,0.37392
4.2713,0.38529
4.5594,0.39507
4.871,0.41973
5.1952,0.44094
5.4973,0.44164
5.7869,0.44398
6.1096,0.46368
6.4293,0.47684
6.743,0.46984
7.0404,0.46942
7.3707,0.48781
7.6796,0.49432
8.0001,0.48197
8.2958,0.4821
8.6184,0.49982
8.9169,0.50201
9.2221,0.48747
9.5107,0.48728
9.8096,0.50384
10.098,0.50678
10.393,0.49154
10.679,0.48803
10.981,0.50436
11.27,0.50976
11.579,0.49354
11.869,0.48805
12.187,0.50555
12.48,0.51104
12.802,0.49285
13.093,0.4882
13.412,0.50717
13.701,0.51159
14.012,0.4926
14.297,0.4877
14.604,0.50667
14.888,0.51279
15.198,0.4937
15.483,0.48661
15.795,0.50592
16.08,0.51386
16.388,0.49472
16.671,0.48554
16.976,0.50418
17.259,0.51504
17.559,0.49732
17.842,0.48444
18.139,0.5008
18.423,0.51593
18.71,0.50177
18.973,0.4846
19.246,0.49274
19.495,0.51195
19.735,0.51386
19.971,0.4972
20.193,0.48505
20.491,0.49668
20.808,0.51579
21.092,0.50347
21.341,0.48565
21.585,0.48827
21.815,0.50593
22.032,0.51532
22.299,0.50295
22.582,0.4853
22.867,0.49475
23.126,0.51326
23.382,0.51141
23.624,0.49337
23.851,0.48492
24.12,0.4986
24.4,0.51465
24.69,0.50335
24.959,0.48569
25.23,0.49163
25.48,0.5103
25.719,0.51388
25.963,0.49821
26.196,0.48571
26.493,0.49678
26.809,0.51514
27.095,0.50336
27.349,0.48607
27.602,0.48958
27.84,0.50739
28.066,0.51481
28.322,0.50142
28.581,0.48607
28.867,0.49472
29.138,0.51308
29.408,0.50963
29.661,0.49123
29.9,0.48585
30,0.49
