0,0.3,-0
0.001,0.30021,-0
0.002,0.30043,-0
0.003,0.30064,-0
0.004,0.30085,-0
0.005,0.30106,-0
0.006,0.30128,-0
0.007,0.30149,-0
0.008,0.3017,-0
0.009,0.30192,-0
0.01,0.30213,-0
0.011,0.30234,-0
0.012,0.30256,-0
0.013,0.30277,-0
0.014,0.30298,-0
0.015,0.30319,-0
0.016,0.30341,-0
0.017,0.30362,-0
0.018,0.30383,-0
0.019,0.30405,-0
0.02,0.30426,-0
0.021,0.30447,-0
0.022,0.30468,-0
0.023,0.3049,-0
0.024,0.30511,-0
0.025,0.30532,-0
0.026,0.30554,-0
0.027,0.30575,-0
0.028,0.30596,-0
0.029,0.30617,-0
0.03,0.30639,-0
0.031,0.3066,-0
0.032,0.30681,-0
0.033,0.30702,-0
0.034,0.30724,-0
0.035,0.30745,-0
0.036,0.30766,-0
0.037,0.30787,-0
0.038,0.30809,-0
0.039,0.3083,-0
0.04,0.30851,-0
0.041,0.30872,-0
0.042,0.30893,-0
0.043,0.30915,-0
0.044,0.30936,-0
0.045,0.30957,-0
0.046,0.30978,-0
0.047,0.30999,-0
0.048,0.31021,-0
0.049,0.31042,-0
0.05,0.31063,-0
0.051,0.31084,-0
0.052,0.31105,-0
0.053,0.31127,-0
0.054,0.31148,-0
0.055,0.31169,-0
0.056,0.3119,-0
0.057,0.31211,-0
0.058,0.31232,-0
0.059,0.31253,-0
0.06,0.31275,-0
0.061,0.31296,-0
0.062,0.31317,-0
0.063,0.31338,-0
0.064,0.31359,-0
0.065,0.3138,-0
0.066,0.31401,-0
0.067,0.31422,-0
0.068,0.31443,-0
0.069,0.31464,-0
0.07,0.31485,-0
0.071,0.31507,-0
0.072,0.31528,-0
0.073,0.31549,-0
0.074,0.3157,-0
0.075,0.31591,-0
0.076,0.31612,-0
0.077,0.31633,-0
0.078,0.31654,-0
0.079,0.31675,-0
0.08,0.31696,-0
0.081,0.31717,-0
0.082,0.31738,-0
0.083,0.31759,-0
0.084,0.3178,-0
0.085,0.31801,-0
0.086,0.31822,-0
0.087,0.31843,-0
0.088,0.31863,-0
0.089,0.31884,-0
0.09,0.31905,-0
0.091,0.31926,-0
0.092,0.31947,-0
0.093,0.31968,-0
0.094,0.31989,-0
0.095,0.3201,-0
0.096,0.32031,-0
0.097,0.32051,-0
0.098,0.32072,-0
0.099,0.32093,-0
0.1,0.32114,-0
0.101,0.32135,-0
0.102,0.32156,-0
0.103,0.32176,-0
0.104,0.32197,-0
0.105,0.32218,-0
0.106,0.32239,-0
0.107,0.32259,-0
0.108,0.3228,-0
0.109,0.32301,-0
0.11,0.32322,-0
0.111,0.32342,-0
0.112,0.32363,-0
0.113,0.32384,-0
0.114,0.32404,-0
0.115,0.32425,-0
0.116,0.32446,-0
0.117,0.32466,-0
0.118,0.32487,-0
0.119,0.32508,-0
0.12,0.32528,-0
0.121,0.32549,-0
0.122,0.32569,-0
0.123,0.3259,-0
0.124,0.32611,-0
0.125,0.32631,-0
0.126,0.32652,-0
0.127,0.32672,-0
0.128,0.32693,-0
0.129,0.32713,-0
0.13,0.32734,-0
0.131,0.32754,-0
0.132,0.32775,-0
0.133,0.32795,-0
0.134,0.32816,-0
0.135,0.32836,-0
0.136,0.32856,-0
0.137,0.32877,-0
0.138,0.32897,-0
0.139,0.32918,-0
0.14,0.32938,-0
0.141,0.32958,-0
0.142,0.32979,-0
0.143,0.32999,-0
0.144,0.33019,-0
0.145,0.3304,-0
0.146,0.3306,-0
0.147,0.3308,-0
0.148,0.331,-0
0.149,0.33121,-0
0.15,0.33141,-0
0.151,0.33161,-0
0.152,0.33181,-0
0.153,0.33202,-0
0.154,0.33222,-0
0.155,0.33242,-0
0.156,0.33262,-0
0.157,0.33282,-0
0.158,0.33302,-0
0.159,0.33322,-0
0.16,0.33342,-0
0.161,0.33362,-0
0.162,0.33383,-0
0.163,0.33403,-0
0.164,0.33423,-0
0.165,0.33443,-0
0.166,0.33463,-0
0.167,0.33483,-0
0.168,0.33503,-0
0.169,0.33522,-0
0.17,0.33542,-0
0.171,0.33562,-0
0.172,0.33582,-0
0.173,0.33602,-0
0.174,0.33622,-0
0.175,0.33642,-0
0.176,0.33662,-0
0.177,0.33681,-0
0.178,0.33701,-0
0.179,0.33721,-0
0.18,0.33741,-0
0.181,0.33761,-0
0.182,0.3378,-0
